ch1,ch2
-1636,5228
-1796,5124
-1424,5616
-1160,5484
-1440,5224
-1308,5104
-2204,5352
-2028,4724
-1156,4972
-1524,5620
-1684,4604
-1796,4740
-1440,5216
-2168,4980
-880,6000
-1796,5092
-880,5088
-1180,5620
-2200,4500
-1304,4856
-1296,5360
-616,4604
-1896,4476
-1184,5348
-900,5736
-1160,4484
-792,5404
-2040,5364
-2056,4752
-284,5116
-1020,5116
-1568,5632
-660,4832
-884,4852
-1808,4740
-1008,5608
-1184,5004
-1424,4836
-660,5228
-752,5516
-876,4868
-1284,5148
-1284,5492
-672,4852
-1008,4476
-1180,5368
-1288,4728
-244,4324
-900,5740
-1660,4892
-672,5240
-788,4968
-520,4728
-264,5384
-1156,3936
-1056,5236
-912,5396
-1028,4456
-1296,3952
-788,4592
-1036,4732
-508,4608
-400,5748
-1404,5000
-1032,4592
-652,5604
-140,4480
-656,5488
-1004,5112
-392,4320
-1520,5744
-668,3684
-648,4708
-868,4980
-404,4460
-672,4468
-280,4708
-872,4088
-488,4476
-672,4760
-400,4468
-792,4724
-408,5116
-384,4464
-648,4252
-780,5124
-400,5144
-520,4848
-404,4200
-148,4740
-496,4604
-776,4724
-364,3952
-656,3352
-152,4712
-360,4380
-240,4964
-288,5112
-1048,5100
-500,5344
-416,3432
496,4848
-900,4740
-644,3460
8,5216
-140,4744
252,3824
-484,3812
-20,3840
-544,4624
104,4348
-104,4832
-544,4588
-132,3684
-412,4328
-148,4468
-140,4348
-12,4856
-540,3848
-408,4476
-780,4708
-12,4244
-648,4380
-412,4252
104,4220
368,4348
-136,4068
-540,4120
740,4328
380,3860
-1028,3964
372,4464
248,3868
96,4252
8,4448
-540,3464
764,4480
-32,3688
-396,2656
132,4332
-28,3956
-244,4092
880,4080
380,4208
-104,3992
368,4216
-156,3944
376,3740
240,3452
-672,3424
760,4984
252,3820
496,3356
636,4840
140,3468
108,2920
-356,3684
628,4092
104,3972
-396,3812
620,4324
240,3856
-280,4320
-880,2964
996,3812
1124,3948
240,3312
244,3816
144,3728
-148,4324
276,3836
0,3316
228,3988
624,3056
-524,3300
-520,2844
536,2928
864,3600
-416,3316
140,4084
740,3216
124,3424
876,3564
240,3192
376,3564
740,3168
-160,3436
240,3424
248,2564
248,2676
12,3576
-156,3424
664,3564
140,3820
372,2556
644,3964
872,3300
392,3440
624,3340
612,2580
-388,2284
1128,2548
-148,3556
-152,2556
612,3312
484,2916
380,3708
-132,3808
628,2668
128,2936
520,2660
352,2668
616,2784
360,3820
616,2032
864,2820
-12,2688
364,2420
96,3200
1020,2408
996,2700
12,3188
232,2684
-536,2148
1004,2684
608,2528
1380,2308
260,2800
100,3168
788,3348
228,2916
524,1904
748,2564
924,2404
516,2056
368,2548
116,1792
996,3172
-388,2420
504,2172
284,3212
-380,1668
1380,2932
528,2028
632,2532
616,2716
392,1644
284,2928
1148,2272
628,2156
1000,2556
1004,2024
248,1892
352,2796
524,2148
268,1020
1256,1652
376,2152
484,1136
1148,1760
480,2708
1120,1028
488,1672
1028,2560
496,2056
240,1772
632,2672
484,2532
916,2020
-256,2276
764,2292
636,1388
408,888
504,2588
880,3060
244,1772
760,2280
1556,1804
668,2060
380,2148
1260,2284
892,2144
1508,1900
-148,2300
480,2672
1140,2036
756,1148
364,1636
912,1892
992,2172
-156,1004
268,1148
1424,1652
1648,1272
100,1692
608,1380
1012,1632
404,2332
868,2036
1388,1784
892,1120
624,2032
356,2032
616,1432
-112,1268
892,1632
784,1024
20,1268
492,1520
1252,900
1276,2436
616,1776
368,1124
740,2420
1396,1144
496,1028
1896,1520
112,1120
616,1516
1380,2040
376,1256
360,1160
1176,2280
116,1808
752,1888
96,1404
1176,1392
992,1912
232,1516
1396,2160
248,2152
496,1916
900,1012
1400,1152
224,1652
100,1124
2032,1896
-136,1120
624,504
876,1912
368,1392
528,1008
408,1548
1648,620
-28,760
1128,1128
1264,896
484,404
1148,528
144,232
1412,668
1256,1008
136,1380
632,1516
1264,1148
16,1128
-264,864
1140,1648
496,996
496,1388
1132,1940
1012,1676
356,1888
792,884
1888,1504
-228,1388
352,1260
1268,868
376,880
616,884
352,736
272,1124
412,624
648,-140
504,1524
620,660
1416,1120
1016,1304
1124,620
492,1652
612,1264
392,876
152,1148
1144,404
1140,904
244,756
864,368
360,1548
656,480
904,376
-12,396
1516,252
488,1380
140,396
1896,528
356,1124
352,876
660,1000
740,888
868,620
20,608
636,1260
280,748
1536,752
120,664
380,656
628,492
872,356
744,-16
244,232
1384,124
608,636
240,1032
740,236
656,1132
896,480
516,1012
1428,368
612,-1012
612,1004
404,224
632,232
356,480
272,664
632,896
892,-264
244,1268
1532,104
620,-156
-32,232
1504,484
408,776
360,508
748,632
756,1132
364,656
636,-400
1004,248
28,-388
368,-140
1040,508
992,128
1124,-4
1140,516
-412,1140
632,756
364,-148
248,-252
1268,652
360,368
480,872
1008,528
756,-156
272,-264
376,-512
992,756
524,-396
380,-516
656,108
1132,412
756,1276
388,100
608,488
508,-740
612,-136
504,620
1508,268
100,256
492,-656
868,364
240,100
792,-396
608,888
1248,-20
140,-504
488,96
908,104
364,-260
1532,-8
1016,492
-160,508
528,280
1528,-276
0,-416
152,112
1424,-256
-24,-376
244,100
620,284
1252,-156
492,8
-100,-236
636,16
744,1028
1012,412
1000,508
104,-104
392,-512
668,376
996,632
624,232
496,-12
752,-280
740,-908
612,-140
744,-260
368,-660
628,104
1136,368
-8,-416
508,-8
736,644
380,280
756,124
864,-664
752,-404
-268,488
624,100
992,752
236,-156
1520,-260
0,-408
-264,-388
1564,-140
764,-380
1272,-660
-268,28
380,488
372,244
484,1248
640,372
112,-260
368,-368
636,364
504,480
100,-20
-136,-272
1548,100
612,-744
740,-396
876,248
612,-240
1000,-796
736,-156
388,4
376,384
380,-136
232,-388
1000,144
128,12
1000,532
888,-280
-256,-532
484,-900
616,-900
488,-140
480,12
528,108
-20,96
616,500
236,760
764,-12
628,-284
-148,264
484,780
876,-32
-152,-516
528,-32
-412,-1156
496,-272
516,-28
480,-120
864,-268
876,-140
-260,248
364,-648
1040,-148
-108,868
1000,120
880,-744
404,-748
1400,-520
376,-372
-136,-672
1160,-156
244,-416
12,-1160
388,-156
632,364
368,-388
232,-652
760,524
252,668
276,-792
496,276
500,232
0,236
392,228
492,-544
400,-144
772,-260
248,-616
636,-752
236,-264
236,-268
1008,-868
-20,-544
384,-1052
1380,-268
-536,360
528,-1680
536,-32
-396,372
656,-396
-24,-400
1012,356
-20,-408
228,-776
1008,224
-144,-284
248,-660
736,-404
352,-12
764,-388
244,-32
1136,-416
-644,-904
1132,-544
412,104
-20,-388
616,-404
636,-668
112,-1160
144,240
664,-152
228,-1012
884,-412
116,-896
-260,-400
752,-672
1152,-252
-148,-1032
408,-520
364,116
892,-160
992,-796
-484,352
112,-32
376,-396
748,-912
-8,-404
1144,-540
-140,-1400
96,-632
1048,-1028
1036,-660
376,-508
-396,-400
1004,364
228,-132
-24,-24
1004,-796
776,-660
24,-28
400,-388
-152,-248
1140,-32
376,-616
-380,-540
664,-1152
364,-1684
-20,-396
1160,-8
-152,-1056
256,4
228,360
280,-540
880,-152
628,-520
508,-640
112,-412
-160,-488
236,-532
876,-376
0,-504
628,-1276
356,-516
-396,-616
-132,100
524,-392
484,-276
140,-368
388,-900
12,96
96,-280
616,-108
352,-916
892,-404
-4,-744
124,4
752,-416
112,-1056
144,-388
1144,-1016
236,-360
-12,-544
880,4
-112,-260
236,-656
252,-388
1000,488
360,-500
104,100
1016,-156
-396,-236
104,-512
356,-648
868,-672
624,-912
-244,-628
132,-752
516,-400
500,-1052
124,-792
252,108
-264,404
252,-276
628,-636
-152,500
232,-248
748,240
-108,128
892,-532
116,-892
-4,-416
624,-260
-288,-924
120,-1308
764,-148
488,-536
-20,-288
664,236
756,480
-408,248
364,-648
488,-664
632,-392
244,-528
372,-744
1000,148
-28,-748
236,-276
248,-8
128,-1032
632,-388
-32,-156
368,-284
488,-924
-24,-264
624,112
120,396
636,96
-500,-132
232,360
792,-28
-112,-540
-8,-388
480,-904
96,-416
156,-396
744,-236
276,-1156
-260,-664
496,96
892,-1160
-264,364
156,372
884,-652
368,-640
668,-532
628,-124
-148,-236
104,-1164
116,-1032
-280,124
892,-540
-540,-904
-136,-520
352,12
0,-516
1148,-116
-108,248
104,112
628,-920
412,-268
-392,-132
112,-484
896,-396
364,-1016
400,-1256
-140,-264
224,-1276
628,-240
-412,-28
-416,-1020
1004,-128
-12,112
360,228
272,-268
-152,-140
668,372
-140,-652
112,-656
128,-792
-104,-628
1376,-904
152,-356
-368,-644
380,-920
664,-20
-8,-388
-284,-1044
360,-140
-32,-388
616,-124
240,-156
356,-504
480,-380
360,-904
276,-16
-20,-284
756,-664
404,-504
-4,-528
-644,-908
132,-284
608,-404
112,-636
100,-756
736,-400
96,-268
616,-536
-124,-400
120,-516
496,356
-544,-380
1164,-520
412,-412
-768,-152
248,-780
-136,-664
244,-920
1436,-648
-108,-388
256,-1400
752,-664
-276,-884
232,-28
100,-748
504,4
228,112
276,-392
500,-900
240,-1024
100,-388
104,-400
-136,-544
404,-1144
-404,-284
-392,-152
884,-404
232,-20
756,-1136
112,140
16,-144
356,-800
148,112
888,112
-240,-272
-360,-632
636,-24
-152,-1016
-32,-284
280,-20
124,-644
-144,-652
636,-284
-496,-400
12,-248
516,-488
500,-512
504,244
-228,-644
620,-160
232,504
-32,-644
1008,-668
-4,-412
-136,-500
1144,-924
-12,-1184
-8,-392
372,-1180
360,-412
-260,-376
136,-788
736,-228
236,-144
500,616
-644,376
248,-416
284,-276
412,-536
124,-248
-232,-28
528,-660
632,236
156,-928
-288,-1252
112,-8
372,-28
488,-372
-8,-120
-140,-288
764,-504
612,-112
-288,-520
124,-664
380,368
140,-100
-140,-928
752,-156
108,-796
-268,-664
-8,-516
28,-276
28,500
116,-148
500,-252
740,-4
-396,624
520,384
12,-908
-104,108
1020,100
-256,-412
-156,-28
364,-356
360,-872
-124,-776
-4,-144
-136,-900
-4,-272
756,-16
-136,-652
-396,228
760,512
376,144
612,-284
252,-636
156,-132
648,644
-1400,-648
1384,-520
-112,368
-256,-896
372,100
388,-4
-12,-900
-632,-772
260,-260
372,124
1148,-772
-776,-408
-20,-20
-4,-132
640,-20
648,-412
-416,-156
408,108
508,-660
24,280
-12,244
-516,-648
360,-784
488,-388
-776,0
-416,-912
360,-12
120,-148
240,-516
884,-388
108,364
28,-912
880,-664
-404,-12
244,240
236,112
-384,-1168
-156,-368
372,-28
748,-500
-648,-268
-148,360
-20,-644
384,-136
780,4
104,-396
284,-288
356,-520
-132,-744
1012,-124
248,-900
-248,-1144
100,-20
20,-1028
-372,-288
364,-16
-228,-280
228,-104
1128,-516
-416,-376
-144,4
648,-144
612,132
124,24
284,-652
-232,-8
-404,224
524,-540
-12,120
-160,-644
144,-752
392,-28
368,-288
-272,-664
-16,-672
-132,-280
744,100
-128,-276
368,-668
540,-668
12,-492
368,100
272,-136
492,-132
352,-928
-800,-1152
-388,-532
224,-160
276,-380
356,-672
100,112
116,-920
248,-544
868,116
-264,-532
512,-240
-524,408
504,-4
1032,-1020
-900,-408
-24,-536
396,-484
252,-384
664,-924
352,-132
116,-776
-396,-656
356,-144
484,0
748,-136
148,-496
-780,-28
-24,-416
1020,-236
-492,264
-544,-400
648,16
-260,480
112,-268
-16,-396
-28,-248
1016,-776
-500,-528
-232,-140
624,-792
744,-396
380,-668
228,-260
132,260
16,-516
360,-748
-264,-20
352,-244
20,276
996,-104
108,-1028
-484,388
4,100
-148,-152
632,240
-264,-116
-148,256
900,244
364,260
-668,368
-400,-276
376,-540
1160,-20
-276,488
-368,228
504,-408
-32,-376
-152,-1296
124,-396
888,-404
152,-668
508,-288
-12,-272
356,-516
0,-644
-272,-280
760,740
668,364
96,-156
-532,236
228,120
624,-360
-264,-4
-148,-140
136,140
236,-268
248,-664
100,-132
752,-28
-528,-656
240,752
396,-280
-140,-520
-532,-144
760,-532
248,104
236,124
228,516
-400,-284
652,-644
-408,380
-8,-644
508,-868
240,116
508,-384
488,-16
-264,-148
480,-508
632,1140
228,524
-160,360
-392,-32
-132,-160
240,624
748,-612
236,-136
-532,-492
760,-780
-408,-236
-24,-260
492,1136
492,-412
12,-540
96,24
-160,-272
-136,-160
764,268
-16,96
764,-656
372,-260
120,796
356,-380
-248,-264
156,244
100,-376
-112,-20
264,-524
108,-8
-24,-152
-12,-376
736,628
132,-160
-500,-508
612,-28
508,-272
612,-492
-612,-672
-388,-268
-156,-112
-156,0
20,-796
-140,-620
652,-140
-648,-144
228,-412
1124,480
-412,-388
504,-244
-148,396
-632,-144
736,484
1040,-288
-148,-668
-404,-388
136,16
116,-24
236,-924
652,-136
364,112
-264,-892
-280,-536
1016,0
760,-148
-800,228
-32,108
-288,-24
756,-156
-404,232
148,-264
736,-672
400,-276
132,104
-252,232
356,-1176
116,-764
-20,100
-104,124
-648,-156
496,-524
240,-544
-100,-540
-8,-28
760,280
-544,104
508,-656
-24,408
244,-148
904,-868
136,-796
888,104
100,-8
-740,-392
112,-916
1128,-1040
-136,-228
228,-140
-128,104
-248,-28
768,612
532,268
144,-392
-16,24
480,-160
-636,-144
624,-108
8,-788
364,-132
228,-156
-540,-624
-152,-24
796,144
-272,-144
244,-20
488,236
-648,-796
1016,112
-148,-148
528,-664
368,104
-624,-276
352,-280
404,104
660,-156
-160,-236
352,-416
132,-152
-260,-532
-924,-416
1256,-540
228,-12
108,136
236,-272
380,-144
356,480
-644,-272
372,-32
248,148
384,508
148,12
-140,-136
104,-132
500,-152
624,96
-652,-400
-8,-148
616,248
-32,-144
-152,248
608,120
240,-260
228,-248
-136,-520
-32,120
756,480
28,156
-124,-264
-132,-1052
-136,224
504,-240
-4,-408
520,-132
-264,-1016
-120,104
880,116
540,-648
-20,784
96,268
784,-540
-924,236
488,-152
380,128
-772,524
648,-12
996,-244
-248,-636
-12,24
-288,-228
352,-144
996,-144
-244,500
-532,492
996,116
412,252
-288,248
-28,116
148,100
24,248
264,-8
488,-672
-800,-380
1164,-620
144,-404
-388,-132
368,-160
-28,-160
-4,124
-28,356
484,244
252,-240
-140,-132
740,628
-264,392
864,232
636,240
-1268,112
-532,-376
1268,-672
-8,364
-140,380
264,-648
-520,-152
96,-276
1512,96
772,-392
-232,-28
-408,760
-532,-544
268,520
884,248
-32,268
244,112
364,-28
-1056,-280
252,-524
376,124
-152,-632
-264,-408
276,-620
664,264
-900,364
120,-272
1388,124
-28,104
0,16
888,-528
-664,-152
-4,104
-112,28
-32,-32
608,-620
-412,236
496,-412
244,-392
-544,-356
636,660
380,104
260,-776
240,-20
-368,228
124,-640
644,-244
-656,108
248,-392
508,-368
-12,-376
736,-228
-516,612
-148,104
480,-656
-28,-284
-528,-280
912,-116
-156,-496
-16,-16
480,-132
-656,352
244,608
1132,-24
-100,-20
0,-372
496,28
-404,-612
784,-392
-16,-228
228,-672
-276,264
-148,-620
1052,-276
-272,12
236,-400
360,-28
-144,-156
128,128
744,376
252,356
-132,-268
108,-388
-276,140
260,-1172
-500,-392
-272,-284
520,-404
104,-376
760,-232
352,504
-28,-148
156,608
256,-284
384,-28
236,508
224,-392
364,-16
112,96
244,-504
100,-780
-392,-656
-132,-252
892,364
-364,-384
-148,-412
480,-244
-776,228
248,116
736,96
152,372
372,124
-32,-144
764,-544
224,488
620,104
120,-1172
96,-260
16,132
356,-784
-156,100
128,-400
492,-144
-544,108
624,156
372,-20
-892,-160
480,648
640,368
248,-288
100,144
264,228
124,380
16,-396
224,-520
-24,-396
244,-656
-236,-160
-156,356
752,-228
112,-4
100,900
372,-104
-228,-272
96,-100
1140,-20
104,760
112,380
872,-536
744,-392
-140,-412
-284,752
-28,-784
-400,-272
612,372
-120,-508
-8,376
612,-24
-152,-24
100,148
384,-116
632,-760
-252,376
488,496
664,-8
-144,660
236,140
120,-416
-136,100
-356,104
1052,124
-528,-520
-32,360
748,96
-400,-16
372,1120
408,-620
280,-148
-288,508
520,-396
-128,624
112,356
872,-748
-640,-104
140,-356
1248,244
-628,-104
240,-356
100,492
608,16
272,-520
-144,-148
376,232
120,360
-156,-8
100,352
-144,-160
492,-144
508,-288
120,-20
-140,376
8,-108
520,-4
-260,-12
648,-156
-400,-664
352,364
248,-148
-12,-280
0,-24
-868,228
612,632
404,-120
124,-20
408,400
-8,-276
-140,640
224,156
-152,-248
-156,-16
-8,-392
368,-12
-12,-540
-8,-248
112,236
1000,-360
388,372
-8,108
276,108
508,272
-232,-248
236,-488
1120,-260
-136,120
-656,240
-160,-148
256,116
-400,156
752,-24
628,-644
-260,376
140,-132
264,-868
248,-160
-4,1380
624,232
120,-792
-12,-260
-160,-140
-4,364
-244,-232
240,-360
100,-768
-24,-620
540,20
624,-4
-520,-228
108,236
508,104
-368,-140
1128,376
392,-636
-388,-160
128,-268
-260,-516
528,-388
120,364
224,-260
-156,-528
888,100
244,-528
-660,536
784,284
608,28
-776,-280
496,-240
-228,380
144,244
96,228
748,-4
-28,-16
-144,96
128,-12
132,488
112,-616
-392,-276
372,-276
124,-516
512,-156
352,-148
228,-540
8,112
252,228
252,-356
412,104
-1044,616
512,-236
252,-788
-268,-264
492,-140
12,-268
152,-12
104,-544
616,500
108,-356
108,-532
784,236
-24,116
100,404
380,100
636,624
616,616
-136,-268
364,-28
-528,-32
640,-400
504,-488
-656,-160
404,-1148
-152,-128
156,-4
508,-264
152,408
-408,-16
244,124
264,360
376,376
-16,-248
-368,-128
748,-8
644,-4
-412,628
-616,-228
276,-288
352,100
236,-144
240,-368
-268,-32
128,508
236,224
124,-500
-148,-364
396,108
108,-32
-100,-8
644,-4
-788,124
504,-116
1164,-112
4,-280
-128,-412
-392,484
112,-380
608,244
368,-240
152,-20
-120,368
-28,-132
1248,-112
-664,104
-20,352
636,276
612,-156
-32,132
-24,536
232,-152
-264,-144
100,-288
4,236
756,488
-664,-156
236,228
404,364
356,-360
-124,-288
144,484
760,-8
116,644
388,352
-152,-132
120,-612
240,96
136,1016
12,-372
-132,-288
252,-640
4,-8
232,244
-264,-1056
496,360
624,400
488,0
-136,484
-112,-8
620,280
96,-380
24,-12
-144,396
-272,-528
-8,484
-28,-648
736,-1164
-540,224
156,-12
100,736
756,508
504,100
-404,748
1120,540
-120,-240
-504,372
524,228
100,-108
-540,144
-144,608
888,-520
108,-132
-504,-256
260,-404
508,364
880,-156
-396,-524
-160,620
864,-540
-8,132
380,376
-656,108
764,-264
528,-260
-520,252
764,-272
-12,-144
8,24
492,-20
100,-288
-4,-120
-540,-272
-248,-12
228,268
380,-532
484,-136
112,884
108,20
356,132
108,640
492,-388
-128,-356
400,100
-16,-244
-280,4
664,636
-796,-640
628,-276
612,-288
-8,-400
736,4
380,-32
108,-780
-8,0
360,-276
-360,608
-12,-12
-252,-492
368,-4
224,4
-408,352
480,-388
628,-920
16,-536
-524,116
-360,144
748,636
244,-160
100,-152
364,-900
-228,748
364,96
360,384
112,368
352,-652
360,-396
0,-404
368,264
104,-516
-4,-356
276,480
612,-272
228,-260
116,128
124,-24
240,-532
496,664
748,124
-4,-4
-532,-276
376,-288
-136,492
276,-652
248,-124
-156,608
352,124
124,244
-284,-400
-4,-148
124,128
624,-132
260,-140
244,244
748,-152
12,-144
-484,108
100,260
376,-144
360,-32
144,-656
20,236
152,236
392,-904
268,608
376,104
380,-156
632,-256
16,380
-32,500
608,-400
-288,-136
-288,512
376,12
112,-268
-4,-536
-388,-4
124,496
380,-1148
360,-368
656,-28
-516,148
504,16
228,-408
-412,632
1276,880
608,-148
-228,268
-4,796
8,-104
484,-16
120,-268
-536,492
280,100
408,-136
352,-272
-644,-160
224,0
236,364
120,112
392,-228
352,-276
156,28
376,512
-264,-140
120,-104
868,236
232,620
376,100
-520,-632
508,100
356,260
-268,-272
-12,-272
120,-32
484,28
280,128
-12,-508
1012,496
-156,-280
-276,372
764,-388
-392,488
668,132
232,248
232,536
-412,-284
484,492
-8,-740
-144,-16
96,264
124,-16
264,488
512,-404
112,-132
120,232
-388,124
-136,788
104,-416
120,504
632,124
104,276
-396,-160
-400,-388
228,356
368,-644
-104,260
400,-20
-148,248
1388,252
260,120
-28,504
504,112
-260,-100
620,-396
-20,-116
-144,-4
1168,-532
356,480
-144,228
-12,-400
-132,-8
-400,4
616,152
628,-136
-664,244
252,992
-104,-284
624,-156
-236,20
-120,-416
-392,612
640,496
656,-668
244,-532
-112,-536
-28,-404
388,228
244,-12
752,116
-4,-796
96,-144
-496,360
392,-272
272,744
96,152
740,612
156,108
-412,-272
508,-148
484,392
-240,224
-12,-892
392,116
-632,-276
616,-160
360,-364
380,-32
352,-132
-148,612
508,-156
-364,104
368,16
16,-1136
96,100
628,116
-152,-108
-140,-160
668,-636
-28,780
488,508
744,-528
-792,-540
120,372
8,100
100,-264
352,20
-140,-356
228,-156
-32,352
524,-672
-108,-16
368,124
100,644
364,-156
516,-12
24,124
-24,-396
240,356
408,-156
396,-520
260,352
232,-532
272,-372
-12,-508
-388,520
620,-16
620,-416
256,16
-772,352
-24,-284
140,-408
-280,116
-400,-404
352,-272
480,520
120,116
872,-488
480,4
356,148
244,-148
-32,28
772,636
116,628
612,532
504,-8
-400,-520
96,252
232,-1044
-408,260
508,636
480,-624
-148,20
112,380
1020,152
412,-792
-1040,116
524,352
648,-12
4,508
-152,-536
668,-544
-256,252
-288,360
412,-144
-8,-536
256,-396
-16,236
-496,124
760,-380
756,20
-264,228
-8,-740
624,380
352,356
252,152
248,224
748,-520
4,-268
-148,-32
792,232
-376,-416
-368,-228
352,8
352,116
360,528
404,-288
24,-388
228,620
-32,-268
496,-404
-396,380
20,-132
224,-12
-280,224
884,156
252,996
480,152
248,-140
376,120
260,148
-288,-136
744,-512
-148,356
248,876
492,248
104,-228
772,-4
-380,-516
240,388
8,376
-32,100
104,384
496,404
876,-388
-232,-264
268,-752
-128,-284
-16,-236
252,120
372,628
1052,12
-236,28
-140,-144
356,108
20,740
760,104
132,-104
240,-520
-756,-256
748,-132
112,100
-520,-32
356,-656
240,116
284,248
-272,-280
124,-152
-24,236
140,-400
740,616
112,244
-540,152
356,376
624,-132
12,-668
-248,-288
140,484
516,-124
-12,-408
-152,-32
352,364
-16,224
620,-20
252,-368
404,-788
-152,-412
620,864
356,372
-264,-364
136,104
492,488
-496,-28
368,-524
-28,100
232,-404
772,-528
-28,244
-236,-132
228,104
248,-632
276,-28
-12,152
488,-12
-160,-396
408,-144
760,-160
-284,284
620,252
612,-408
-800,-388
360,-400
-244,104
-248,368
636,-244
244,-800
-132,232
144,512
96,-544
864,-648
-256,-1292
108,244
240,-24
484,-236
352,-4
-104,104
636,756
372,224
376,-496
100,124
360,108
-8,-396
372,100
120,-628
616,-520
96,-288
-32,-16
760,-516
-108,404
248,-12
108,104
-288,480
872,-132
-388,-360
608,-24
384,-388
-408,-536
-284,-652
404,116
624,-228
-404,-396
224,124
512,-408
488,252
380,-408
368,-648
-4,-260
-8,-276
864,388
-20,0
484,-260
508,-124
-396,-780
120,612
228,776
488,-12
880,-512
104,152
-768,644
480,-788
492,-516
376,-32
412,508
-152,28
532,-536
-416,-236
924,-528
224,-276
108,-4
252,244
-908,-376
232,620
480,-412
892,-496
496,-20
104,372
-12,-748
400,-664
96,236
608,240
532,-528
244,-652
-272,4
8,512
624,-788
0,992
360,136
480,-660
124,1128
