ch1,ch2
-2080,1916
-2708,2540
-2532,2428
-2812,2432
-2148,3172
-3232,2788
-2708,2180
-2572,1412
-2796,1376
-2180,1932
-2972,2184
-1536,1256
-3056,2160
-3212,2416
-2180,1908
-2336,3168
-2828,2800
-3084,3064
-2184,3952
-2592,2540
-2592,3048
-2464,3424
-2952,3196
-2564,3556
-2828,2296
-2804,3048
-1952,2792
-2720,2292
-2708,2964
-2452,3180
-2840,3464
-2832,3696
-2564,2912
-3180,3572
-2296,4604
-2076,3428
-2580,3700
-3336,4192
-2568,4216
-2044,4068
-1804,3076
-2312,3340
-2464,4108
-3044,3456
-2080,3432
-2464,4100
-2824,4064
-2532,3568
-2168,3580
-1900,4496
-2848,4204
-3328,4452
-1420,4476
-2576,3680
-2456,4484
-2820,5000
-2204,4072
-2304,3988
-2332,4476
-2192,3828
-2564,4328
-2204,4208
-2444,4576
-2708,4336
-2184,4084
-2204,4996
-2192,5372
-1928,3992
-2024,4460
-2840,4844
-1940,4836
-1928,5608
-2968,3728
-2408,4844
-1952,5004
-2972,3180
-2576,4476
-2320,5492
-2704,4856
-1172,4192
-2460,4836
-1680,5240
-1820,4460
-2948,6132
-1784,4836
-2460,4220
-2332,6008
-792,4632
-1764,5004
-2440,4964
-1932,4704
-1948,3944
-2184,4120
-1416,4848
-2312,4584
-2416,4832
-1292,4860
-2304,4724
-1440,5492
-1692,6112
-1796,5096
-1688,5364
-2156,5868
-1816,5232
-1820,5232
-1668,4960
-2068,4716
-1432,4704
-1184,4624
-2336,3828
-1792,4964
-1528,5216
-1920,5116
-1388,4744
-872,4340
-2060,6376
-2052,5872
-1568,4740
-1404,5992
-1636,5348
-2300,5600
-1820,5624
-120,4960
-1952,4860
-1668,5364
-1168,4848
-1684,4340
-2192,4076
-648,5112
-1512,4860
-1652,5352
-632,5268
-2704,5244
-1156,5752
-1308,5104
-1272,5128
-1276,6152
-1552,4592
-780,4476
-1436,6164
-1176,4468
-920,3684
-1384,5620
-1044,4476
-1428,5104
-1288,5884
-1136,4352
-1284,5508
-536,5124
-884,4596
-1032,5988
-1420,5880
-1028,6500
-1156,4604
-1300,4736
-1032,5140
-1544,4584
-1184,4332
104,4720
-1384,5492
-912,4732
-508,4608
-1532,4728
-928,4844
-12,6244
-1300,4324
-644,5004
-1048,6136
-1156,5088
-516,4736
-1164,5380
-660,4880
-872,3996
-648,4836
-1384,4984
-1416,3948
-528,4584
-664,4708
-1032,5100
-748,4960
-380,4888
-780,5240
-912,5368
-644,5604
-900,5360
-280,5228
-784,5488
-400,4348
-488,4380
-868,4848
-28,4220
-1172,4832
-644,4980
-252,3568
-288,4252
-1312,5368
-1172,4236
116,4880
-1044,5096
-1428,4480
-272,4856
108,5236
-1048,5368
-744,4876
100,4472
-268,3836
24,4576
-648,4860
-1532,4364
-144,4964
224,4720
-272,4604
-544,4468
-1044,4092
-128,4616
-504,5488
-912,4588
-24,5128
-792,4492
-408,3832
120,4460
-144,4116
-544,4084
132,5480
-288,3820
-1032,4100
-28,3988
-788,3044
-276,5360
632,4704
-524,3476
-404,5236
148,4876
-544,4324
-132,4092
-416,4612
-284,4844
480,4320
-264,4336
244,3968
-772,4724
-528,3976
124,2588
120,3820
364,5624
-488,3556
380,3832
-784,4584
480,4340
368,3312
-640,4080
736,4992
-408,3552
-32,3956
872,4356
-280,4584
8,3572
-648,2580
360,3484
496,3196
-404,4092
228,4732
-16,4068
-160,4236
-268,3936
668,2932
888,4092
-32,3708
-104,3948
236,4584
488,3456
376,3424
156,3844
-268,3424
-384,3444
272,3184
504,3344
1132,3340
-152,4080
-656,4604
-24,4220
396,3740
364,3700
880,3960
880,3556
-400,3572
660,3460
-20,3560
368,3196
-404,3592
236,4088
888,2784
-512,3044
892,3044
264,3816
508,2660
104,3304
520,3824
480,3188
-28,3996
224,2940
352,3708
-520,3560
1020,4212
400,3436
-512,3176
-144,3100
612,2668
608,2532
368,2584
104,3208
360,2936
1272,3740
108,3828
-400,3440
116,3568
764,3452
276,2300
616,2916
280,3428
124,3580
756,3048
224,2424
-520,2148
520,2424
1016,2920
-264,2912
484,2712
484,3048
636,3052
352,3556
124,3684
884,2932
372,2920
380,2684
760,2940
892,2932
232,1660
96,2284
536,2040
224,2284
112,2200
388,1656
488,3040
1136,3320
1004,2664
1016,3456
488,3060
120,2204
1136,3200
228,3344
-12,2288
228,1672
148,2680
1008,2456
500,2804
628,2044
96,2408
224,2552
876,1660
736,2548
748,2168
376,2024
868,2020
1036,2416
616,2432
484,2680
792,2948
776,2536
244,2808
1152,2404
236,2400
1016,3196
920,1924
864,1944
1004,3044
96,2148
748,1760
20,2572
888,1660
1012,1760
920,2656
1504,1940
-232,2284
364,2152
920,2816
484,2028
252,2020
876,1908
772,1388
104,1812
740,1764
1040,2060
132,1928
1148,1812
868,2144
136,2188
608,1544
608,2152
660,2276
880,1532
924,2272
128,2044
236,2152
620,1512
1424,2020
-32,1652
504,1764
1676,1800
536,1036
-136,1400
1252,1792
892,2408
-104,2276
1044,2148
624,2292
-28,2304
496,1512
1000,1004
608,1528
864,1276
612,1300
764,792
1008,740
496,1636
508,2148
624,1288
736,2024
1268,1380
144,2020
536,1640
116,2020
752,1504
1508,2064
924,2064
236,1252
224,1416
1012,864
636,1944
992,1144
1176,1020
352,1436
368,1388
1380,1780
-392,1164
1012,1148
1012,1404
1036,1532
368,1264
128,1180
1148,2036
772,760
744,1272
96,1148
488,636
752,1524
1276,1140
508,1400
376,888
1048,1508
232,1892
1284,1380
1052,1532
132,1272
1564,2044
256,1256
876,880
736,1560
228,756
1304,744
484,748
372,248
1148,608
900,996
-20,1436
908,528
1004,1012
-28,764
1272,1016
272,1252
744,996
744,1008
1272,1140
1020,1504
128,892
664,920
1148,764
244,256
616,908
1152,1052
1052,1020
20,280
536,888
760,788
1136,992
224,1508
384,884
756,1664
736,1264
904,516
1800,872
372,868
120,748
1916,-4
484,636
268,488
-268,356
1504,-380
1148,-264
120,1000
1288,1276
120,1304
1248,1000
636,1516
100,1020
412,1772
112,1276
1260,628
412,500
740,-152
760,896
632,628
636,112
884,240
480,1000
1152,744
608,488
1256,496
496,748
492,1136
904,240
-120,-28
1388,632
232,784
612,484
132,752
1672,96
1404,996
-544,876
148,252
888,-148
1148,244
260,764
1400,744
-8,660
120,516
1508,1528
760,620
740,240
620,500
508,992
400,652
908,-392
484,772
504,-132
148,520
1384,768
240,-8
392,-112
992,400
-532,1016
876,156
1304,788
-4,356
1272,620
-616,-136
736,-288
896,28
612,120
876,884
108,-148
1144,-148
1012,-100
868,-272
864,736
-376,620
1644,-20
8,884
488,368
1652,740
368,404
632,-268
372,648
780,-412
1012,0
108,244
636,284
628,-24
740,-412
8,108
740,-24
1132,240
-152,624
884,244
636,628
1400,260
100,16
-624,-672
1432,244
1916,1644
112,104
260,116
376,-260
-244,-652
1248,356
108,536
632,-108
904,752
352,504
892,-388
768,-628
628,-148
740,364
1008,372
400,100
1044,4
400,364
508,240
-12,-136
504,124
1264,540
400,-148
-264,-120
356,-120
1008,-904
412,120
868,884
364,372
272,-1176
624,112
748,492
128,-4
744,-4
1504,-372
120,-16
616,116
1000,-248
400,-28
892,240
480,-416
268,-1528
1012,352
352,352
608,-160
616,-368
412,140
248,748
1032,-504
248,248
512,744
-252,120
1256,-12
-140,124
120,-4
748,-260
740,-260
532,-1300
-240,364
892,-32
360,-136
884,-244
124,504
500,356
868,-388
480,616
132,-280
744,-1292
408,-268
748,-484
996,-12
788,-772
632,-764
-124,-4
864,-520
392,-152
108,736
504,484
784,352
512,-16
496,-784
-136,356
748,-28
628,-1040
632,-408
144,104
252,-404
764,-268
104,-276
1132,-648
500,120
244,-656
612,-392
-284,1656
480,-392
992,-412
392,224
-28,-628
1040,-412
796,100
904,-896
488,116
0,-248
496,-1288
764,-360
224,-1016
608,404
624,-652
116,-884
868,412
240,-484
380,-256
1012,480
108,-392
636,-532
116,628
636,-228
240,-620
-28,-660
112,-896
1520,-264
384,-268
-276,-132
876,632
508,492
120,-908
252,0
368,-376
1260,-416
496,-156
236,124
256,-4
1264,-664
380,-772
124,-276
384,-656
356,-408
880,-132
384,-924
400,-156
1000,-532
-16,-916
-252,-412
496,-160
1264,-4
264,-276
-232,-276
1128,-368
756,-12
-8,-112
96,-672
1032,-268
28,-792
-152,-264
228,-772
752,-524
508,-544
768,-752
536,-284
28,400
156,-160
-504,-900
1012,736
1000,-540
540,-384
-132,-104
-524,-924
1008,-900
1144,-412
-16,-284
-32,-740
628,-148
736,372
-668,-892
136,-156
1264,252
636,-148
120,-396
352,-396
124,-868
1008,504
488,-272
-244,-392
484,-156
228,-668
404,-544
232,-152
-160,-796
376,-404
364,-268
-32,-1004
620,-272
-8,-396
1272,112
372,-236
232,-368
608,-392
-132,-928
1400,-232
-260,-780
608,124
356,-416
-32,-532
504,-1004
100,-536
1052,-540
-408,-1044
232,352
1120,-624
-156,-536
636,744
-156,-140
660,-276
-136,-780
620,-244
776,-512
-500,-1156
620,-280
-668,-4
612,-412
260,-520
764,-32
396,-388
108,-368
272,-660
252,-272
372,-524
224,-508
1044,-148
644,152
-24,24
352,96
504,-776
640,-1168
-644,-144
240,-1056
760,-1044
-652,-392
992,-280
512,-1184
-24,-372
488,104
284,-496
376,-284
408,-156
128,-24
496,-536
144,-128
736,-492
96,-876
500,-644
484,-1148
108,-264
236,-920
96,-772
-144,-396
776,-1292
148,-408
-264,360
616,-28
500,-276
-4,744
488,-264
244,-744
148,-272
1132,-156
96,-544
616,-396
-132,-768
-260,-236
484,-900
248,-236
496,264
144,-644
224,-100
480,372
244,-536
376,-408
380,-156
-28,-900
368,-20
504,-484
-620,-1176
368,-924
648,-1428
272,-1016
388,-1260
-32,-8
520,-644
480,480
404,244
1016,-668
-672,-416
156,-800
484,380
-8,-660
608,-792
1144,236
-772,-504
116,-388
496,-280
-148,-928
-152,-656
96,-276
132,-140
512,-388
764,-128
-284,880
392,-672
608,0
0,-12
228,-796
1000,-8
1020,116
-652,-536
-416,-656
748,-652
-136,-1180
100,-908
624,-160
-136,-656
396,-628
992,-1156
-136,120
764,20
244,-412
-276,-372
-16,-648
372,-140
764,-392
492,-668
356,-32
-152,-524
228,-1160
120,-148
616,-156
-528,-284
112,-280
636,-372
-4,-160
412,-24
-248,-916
608,-516
-260,-20
-388,-264
872,136
624,-32
488,-792
-160,-652
-152,-740
368,-280
352,-1164
20,-796
400,-500
376,-544
388,-524
116,-664
148,380
1408,-20
240,-520
252,0
-8,-540
-800,-516
752,-132
356,-792
24,-284
-160,-388
480,-544
532,-628
-264,96
368,-356
376,-484
-528,-4
1280,388
232,-24
616,-660
108,-276
116,-672
-8,356
-520,-388
484,-120
520,-1032
152,-924
4,-764
-368,-1020
280,-516
500,-1156
496,152
-156,-644
376,-648
352,-12
352,-160
404,-12
104,-276
788,-148
-664,-16
224,-616
652,-408
-384,-532
1016,-520
12,-392
408,-412
-264,-380
-108,-1036
132,-756
-24,-32
240,-260
240,284
356,-400
132,244
260,508
148,-644
352,-156
488,-884
16,-664
-12,-152
-288,-144
632,-484
-252,-780
-136,360
1260,-756
224,-636
244,24
488,-284
-536,-272
536,-144
228,-400
-416,-260
620,104
636,-4
-16,-752
24,-1032
352,-288
504,-536
-148,-104
-360,-540
780,-276
-20,-156
-268,-136
108,-512
608,-384
376,-144
252,-884
140,-624
864,-276
-288,-136
-668,-236
520,-748
260,-400
-152,-260
612,-748
112,-1048
120,156
-100,620
504,-1172
744,-264
376,-396
-400,-400
356,-140
-264,-792
788,-260
260,-268
232,-636
-264,-276
120,-536
236,240
-116,16
632,-284
-740,-780
96,232
248,28
-20,-1044
864,-400
-28,-376
-4,-404
744,-8
404,-508
-132,-124
628,-140
-408,-1032
504,-272
-120,-396
136,-1176
1000,96
480,224
-364,-524
-532,-148
480,-4
224,-908
-112,364
-24,884
492,-148
484,-268
-260,-400
996,-276
-632,-384
-152,-372
884,-160
-272,-792
792,-628
132,-276
-380,-796
-392,-652
608,-516
232,-280
788,-396
1012,124
-396,-148
-32,-400
484,128
540,240
-12,-904
-264,-1032
748,-924
-520,356
-156,-12
280,-280
224,-252
612,-32
236,488
112,-1172
4,-148
-144,756
496,-136
1176,-540
-540,-652
412,-288
484,100
-140,-1268
504,108
492,-264
-152,-644
-264,1012
380,-1164
-8,-912
-24,-144
-132,-24
12,-228
764,-356
368,488
480,-288
356,-268
376,-748
352,-356
512,-276
-280,-12
-524,-244
228,-784
124,100
508,124
96,-252
-500,-148
252,-660
-28,-156
140,128
280,-516
124,-532
112,-412
-384,-504
876,-492
-28,-536
252,-380
780,-148
-1176,-500
368,-792
268,360
-384,-160
396,-356
-400,104
1264,-740
-124,360
-924,276
1020,240
116,-660
736,-652
104,-740
-100,-108
488,-288
252,-372
480,136
-156,-616
-412,-668
-400,108
616,-28
492,28
232,-408
232,252
140,376
224,-132
484,116
-120,-276
252,-788
628,112
8,-1296
-16,-532
-136,-260
524,-532
-372,-524
-152,-504
124,-4
4,-8
116,-280
252,-32
1004,-136
-400,100
-912,788
1004,-264
356,-8
-8,-144
-20,-776
1008,-800
-272,20
-496,-12
652,-612
-20,100
368,244
248,-160
356,-144
-16,-392
24,-268
156,240
-8,-372
876,-396
-280,-276
-276,-288
-8,-368
1008,-660
120,-140
-256,-256
504,240
-156,-1184
740,124
124,-32
256,-520
-228,124
236,-356
244,112
124,96
-156,240
360,248
-144,-744
376,380
-116,-260
504,-12
252,124
-528,-920
224,-408
-128,-404
8,-624
-24,-412
-232,-672
132,-20
112,-148
356,-268
500,244
-288,628
272,124
356,-236
116,-632
-260,-492
152,-156
740,-272
224,-1276
256,-260
-284,228
372,-1012
116,-4
272,136
372,352
-404,-400
616,-520
-392,-516
1140,892
148,224
96,-748
484,404
100,-116
-264,-140
-108,-516
232,-4
-28,124
-12,-796
0,116
496,120
-284,-904
-28,-140
760,124
-24,536
240,12
96,-288
120,-276
744,-128
-520,-100
356,-108
736,-368
-160,-784
-412,-540
876,508
236,-508
116,-408
112,112
112,156
-32,4
740,-416
28,100
-488,-152
232,-268
1016,-672
12,-20
-132,236
904,-264
240,-388
-1056,-1020
28,360
156,-672
368,-540
264,388
776,124
-408,-28
-412,-540
376,236
-280,-16
788,404
756,-380
-496,-516
508,-152
-136,-500
104,-160
256,-32
-248,-100
912,-284
-544,-136
-624,124
492,364
480,480
-100,-488
372,-160
-152,-4
360,0
480,-24
120,-744
232,-144
372,-132
232,-620
-132,-368
228,-276
-4,-540
-4,-144
644,376
224,-152
-148,-748
736,-400
224,360
-144,20
356,-288
756,916
-28,224
372,-412
-160,388
104,-144
120,-280
364,-516
616,376
-800,-628
-8,-516
608,240
-152,-132
248,392
228,-416
-500,-544
628,-900
-148,-156
16,364
112,-152
364,100
1148,-20
-104,-500
-656,-1024
-16,244
1164,-8
-288,-792
-28,-28
764,108
-140,504
500,-540
124,-144
-112,480
-104,-132
104,-396
-28,-796
-264,-112
620,488
-396,-516
224,-664
224,-12
-8,-32
224,-32
-360,-232
12,-536
356,96
492,612
360,-132
1004,-488
12,96
-624,-140
768,224
248,-148
244,-148
-152,-1032
120,-360
-108,256
-8,-628
632,532
356,-276
-636,-528
-624,868
1504,396
-20,-540
244,-144
768,256
-268,-140
528,240
-488,-148
356,120
-140,-612
-412,-24
872,120
-620,16
-8,108
508,112
232,-512
-500,-260
608,-100
-140,-1164
-748,-276
1000,-28
352,-132
-148,628
880,-516
488,-240
896,484
-404,-532
-144,-140
380,-404
-392,284
228,272
616,-500
-784,-372
872,-108
260,-404
-792,-12
780,276
376,-108
500,24
-120,-132
-388,-668
-28,508
760,356
104,-392
-392,-408
-8,-4
-280,508
496,-536
508,-140
24,-248
864,-156
228,-908
-1160,-260
752,8
388,-12
380,-244
-8,-132
-32,760
244,-132
888,-884
0,360
-16,396
352,-136
-396,-284
4,-140
-268,-232
496,120
-260,-252
536,-120
272,360
-148,-288
1004,108
-136,236
-144,-516
-156,384
1016,104
648,-408
-624,-280
-32,-28
496,-356
-4,-536
-28,-288
352,-148
-156,24
-360,24
492,-528
1252,516
-16,876
-284,-144
372,224
-116,120
500,-524
-100,-532
-4,-260
-16,-156
480,524
8,-280
616,-648
240,132
-660,-120
668,364
-12,-496
-648,-516
124,356
1308,372
368,100
-276,-772
24,-12
-260,620
-8,-632
500,-268
104,16
-256,-272
-232,-132
0,-396
520,-372
376,224
-228,-156
-136,356
120,-396
488,-156
372,484
-4,-4
620,-140
-668,-520
-144,-100
996,396
8,-412
24,-368
112,608
0,-272
1308,-660
124,272
-8,8
360,-136
232,-232
104,-404
-796,236
664,404
512,124
-16,-408
-520,-284
-156,108
240,-388
-408,-140
868,120
-12,100
-104,12
408,-660
-800,484
792,-148
-396,-280
-20,-656
492,-148
536,792
236,-268
-656,392
256,244
636,-524
364,-248
-508,-116
228,-376
404,-272
28,380
368,-264
-4,-156
-136,512
256,372
536,-16
-160,376
-12,-764
876,-116
-20,276
224,-544
-140,-4
480,-416
284,-416
-388,488
1248,-408
384,-396
-408,116
-232,-624
484,-236
252,248
624,-116
492,100
-624,4
96,-140
-16,100
512,-140
-260,260
-28,668
124,-232
284,-148
-136,-388
-4,356
528,-372
-140,-16
524,396
-112,276
-1012,-672
4,-652
748,16
-148,248
228,364
-20,-24
528,-132
784,-260
372,-516
-128,372
404,116
-104,100
228,-4
-272,-392
912,-496
400,-4
-660,-396
224,-136
492,100
352,-412
364,-128
-388,488
4,516
608,364
784,252
-264,-252
-672,408
624,268
-280,-152
140,-240
488,124
-160,-900
504,-620
408,-364
-784,-412
-268,380
1004,-652
760,-636
-104,-488
-24,-140
884,128
-520,368
376,-28
-388,244
252,252
748,-396
-284,1128
1024,-404
-136,-4
272,-108
376,-268
-272,-20
-148,-124
152,284
-12,-20
-144,632
240,360
252,-516
384,12
628,-288
-536,248
-280,-124
504,-12
124,-152
248,-276
352,-628
240,-160
-100,112
480,20
480,-32
652,-256
360,-408
-660,-796
752,628
96,224
-528,-32
408,352
268,1380
356,-356
-652,-648
0,616
244,-284
-16,-152
408,-100
256,-544
376,-100
-388,-256
276,-264
-12,236
792,124
-276,-160
368,616
640,-4
120,-528
-16,252
152,-264
228,-376
-148,0
364,-148
228,-156
-276,16
100,-288
224,752
-32,364
632,-416
104,268
376,632
232,20
364,-636
232,1004
-520,-408
872,-364
-16,608
-256,-4
120,-412
608,-1016
356,-504
-272,124
236,-284
96,360
280,228
504,224
-524,16
644,-532
884,500
-540,236
-124,-372
252,-152
-276,-8
224,380
380,-532
-272,-408
-156,-148
356,508
280,248
252,-636
-516,224
364,372
500,268
112,392
488,-272
-112,20
104,124
236,-900
1000,-780
252,-32
-232,-152
0,-632
-288,-408
-288,-156
508,-404
368,-388
108,644
504,392
-100,232
360,752
116,360
608,-24
20,252
-240,-236
480,-408
228,-160
612,-20
360,-792
-284,96
384,616
100,-396
-800,-284
660,-32
516,492
124,480
-108,-404
236,-260
356,900
-24,-132
-104,236
120,24
480,-388
-4,384
-28,-616
492,-776
-276,-244
-16,-268
-496,508
1132,-756
100,144
-152,-32
244,228
16,364
1032,616
-152,528
96,-136
376,280
612,-400
-400,-412
-28,-244
280,-276
-236,100
496,-280
-152,-416
228,-28
-264,376
480,116
872,136
-16,628
116,120
268,-132
-144,224
-8,-668
108,-400
8,-4
-16,-132
-288,-772
232,-148
104,488
368,-396
-8,520
-24,-236
500,624
100,624
516,-784
-388,108
612,524
380,-256
-24,-404
880,-388
396,380
-520,-148
124,-20
-272,-4
652,-404
-272,372
-112,108
236,-668
-632,104
376,764
376,-228
228,632
224,636
740,248
0,104
104,112
96,-284
356,492
516,120
248,-408
112,-800
-656,-280
228,-120
508,104
-280,-492
124,-1176
748,620
-256,744
-12,144
380,352
-32,140
624,100
-392,252
664,-16
-4,-412
-128,-1048
-148,-524
-376,112
252,-276
756,-32
-120,404
232,8
500,-792
-152,108
500,388
376,-24
-16,116
492,496
228,24
-144,-640
760,108
-780,-144
108,-284
372,108
96,-404
636,120
224,-416
104,120
-516,236
244,-288
-12,384
236,744
-24,248
740,136
-32,-236
504,504
352,788
4,244
116,-488
496,-520
28,-264
-4,-1012
372,-128
224,480
-12,-520
104,-24
356,280
512,116
-32,256
96,140
636,1012
100,-136
96,-32
224,-144
364,-656
-152,-512
356,-276
-784,120
892,-652
356,-24
120,228
-156,20
116,736
628,356
876,-8
-268,-24
-148,504
892,480
224,-4
360,-228
-516,-528
112,-788
768,100
-268,16
96,100
-488,152
-128,-232
380,-284
-632,612
1048,24
404,124
-640,1128
620,20
780,-612
248,-132
500,112
-124,96
-744,-156
-140,140
404,-244
996,-792
-912,504
120,-148
760,-128
760,12
872,152
-276,252
484,-136
408,744
868,-28
-1048,-156
388,4
648,16
-656,228
248,-800
-144,-532
100,268
-28,116
-12,-616
640,-280
512,116
-544,116
280,-116
380,124
248,-412
360,372
624,96
-484,356
116,-284
736,-368
-264,252
-136,-408
368,884
992,-260
764,-144
-620,484
-4,-152
-20,-520
368,648
-20,508
372,152
380,380
-648,-16
492,252
-252,-412
360,-536
-632,252
120,-24
-12,-516
284,-140
500,-268
-268,-380
-24,244
104,248
876,-272
864,-408
-356,248
-4,772
1264,-404
24,96
-132,356
352,-20
0,-268
224,-272
352,488
104,-796
-244,-632
652,-132
500,-648
356,-28
-780,488
108,864
868,228
124,108
20,-12
112,480
-236,1012
632,364
492,-800
252,-20
-148,-400
-628,272
668,116
-400,-524
384,-160
752,-508
-276,240
-32,104
-368,100
1012,760
480,-632
-16,228
-412,996
764,108
-156,364
252,-672
500,-16
148,-288
-288,-1296
240,-100
508,-16
96,108
508,-280
248,252
240,104
100,992
736,-12
-636,108
96,500
-4,-252
-28,500
632,-260
-136,-20
-20,-244
-520,-408
100,120
100,-12
624,-20
796,-120
-32,392
4,372
104,16
764,-4
156,-272
-1044,116
492,612
108,400
488,-388
-20,-772
736,108
-228,-660
-100,-528
-140,136
-264,124
776,244
892,96
252,-160
-12,252
-24,376
-140,1152
764,772
924,-272
-156,-416
-28,360
-24,-876
352,-1044
24,352
-252,-644
-160,-128
368,-648
-4,-256
360,512
368,500
632,616
880,380
-624,-156
-156,380
-12,492
408,-264
636,-544
-156,520
632,-228
-264,-656
-520,-108
660,-24
236,-4
-288,-244
752,-28
496,-244
-396,-144
736,128
-28,496
-496,360
620,-100
-28,116
-160,248
748,100
756,-792
-796,-256
504,-252
-140,-360
-520,484
1512,100
136,124
-4,-144
380,236
-16,260
372,-260
-28,28
-152,360
396,388
-232,-132
608,632
660,228
12,-152
652,-492
-156,-32
-404,-276
244,-908
240,480
148,-236
260,-148
272,500
-124,-136
248,108
-16,260
100,24
-24,112
1260,124
-392,-396
24,-128
508,-396
372,148
784,-260
-280,620
108,-400
232,-268
-392,-276
224,228
140,508
156,352
376,764
736,-388
-104,-252
228,-888
-100,4
116,20
372,132
352,-32
-20,-12
-388,-140
-12,108
104,-132
876,-396
-388,12
660,112
372,96
268,-288
116,872
-148,244
1396,28
224,-144
-540,240
-284,384
884,-28
368,-272
376,-160
-136,-376
240,-152
368,-124
236,108
-160,-116
912,1016
356,360
-148,-280
-24,-104
-16,-32
876,116
-156,244
8,-524
144,-544
24,156
140,-260
376,-664
240,-392
-412,276
-136,352
520,148
16,-136
224,-132
136,620
-32,136
120,-280
-16,-136
656,632
276,-20
612,-256
520,-360
-496,-668
112,356
268,-532
-280,-412
132,484
356,240
240,116
536,380
120,-236
-272,-144
636,-140
100,-532
-248,412
-384,-536
372,-268
1004,-544
-520,-276
236,508
368,-4
760,636
1172,100
-652,-268
120,-32
616,376
-156,-24
-264,752
752,-228
360,-276
240,508
480,-244
-652,228
504,-264
228,-136
-356,108
616,152
-12,380
356,-1440
-412,-416
156,104
104,-660
24,624
636,-144
-148,-4
484,-376
228,644
352,-280
96,-368
360,352
392,-128
484,508
96,124
240,-924
-284,-144
108,-160
524,-20
-536,520
628,-260
1012,-276
-260,252
-28,-24
620,480
264,-24
480,244
240,-272
-160,-1156
-108,228
228,620
1004,-240
96,-652
-796,-276
360,368
148,24
368,-240
-32,-368
356,-376
232,108
360,124
128,284
124,124
640,100
484,-288
-260,-156
540,756
-12,-412
248,-904
376,-124
400,-368
116,616
356,-280
-664,868
244,616
1016,356
228,-12
368,-668
-32,252
480,-516
480,496
116,360
104,-648
224,20
232,-920
-160,-8
284,-484
380,-236
-288,96
372,-152
-4,252
500,612
256,-20
376,-364
372,-148
-160,-764
240,224
496,508
-284,-376
-12,364
636,360
892,-404
276,-1156
-500,-144
-4,-4
384,-540
-144,-156
612,-400
-12,500
124,-284
-264,116
132,992
1520,-528
108,-380
-264,484
492,240
-132,-400
396,-140
368,628
380,-8
368,-24
-760,-416
-136,96
608,-276
-288,-516
356,-416
-412,612
624,632
872,-12
156,-20
-148,-520
896,104
880,-664
4,-32
-392,-796
508,-916
352,116
-108,-628
104,500
484,-160
372,-272
100,-236
-264,-108
412,232
372,-124
-148,-368
-8,-396
236,140
-116,-284
616,360
