ch1,ch2
-284,4076
884,3168
8,3180
408,3944
-280,3940
260,3200
1268,3712
-908,2932
1396,4068
392,4236
-232,3448
884,4324
-360,3684
756,3068
752,3572
-800,3476
616,3348
140,3308
-120,3348
-140,3576
496,3856
248,3972
124,2972
228,3304
108,3852
508,3812
268,3824
-24,3560
-32,3296
484,3576
124,2796
1020,3308
96,3448
112,2460
356,2812
504,3216
96,3180
356,2528
628,3952
-656,3168
880,2416
640,2808
492,3700
-148,2924
500,3828
536,3296
232,2680
8,3180
632,3444
624,2808
608,2148
480,2428
736,3052
128,2412
1140,2280
356,2832
408,2796
380,3068
-112,2292
648,3300
228,3300
244,3448
780,3220
620,2804
232,3052
992,2312
28,3296
740,3692
4,2036
28,1520
764,2532
1248,2412
352,1692
764,3296
-284,3424
644,2152
1652,3864
-264,2204
1124,2812
652,3580
-16,2792
616,3064
1000,2936
-268,2448
532,1124
480,2792
252,2020
632,1900
352,2416
1120,2024
536,2156
924,2540
116,3308
260,2044
884,2412
356,2180
888,2280
656,1788
1136,2300
-12,2964
796,1400
628,2172
628,1780
352,2028
404,2020
876,2552
516,2456
1124,2400
100,2284
628,2324
876,2800
752,2408
244,2300
408,2676
740,2684
536,2044
884,1640
740,1892
1012,2040
1300,1924
-648,1648
1136,1660
1256,2196
244,1944
-388,2672
1148,2428
924,1928
116,2668
1132,2148
736,1948
-160,2276
376,1176
536,1124
796,748
772,1388
1308,2148
376,900
1120,1560
768,1556
636,1388
748,2284
284,2292
884,2036
736,2656
352,1912
664,1504
772,1816
640,1260
1268,1784
-416,1900
1008,892
352,880
772,1384
1268,1284
228,2024
900,1892
664,1788
760,1796
252,2036
644,1804
496,1780
112,1768
1400,1768
872,1760
356,896
360,1040
624,1044
1156,1508
648,760
236,1144
764,1008
788,992
1020,1636
628,1404
768,996
1304,1924
-408,1648
484,1656
1144,1524
864,1776
780,1512
912,1672
-4,1792
884,904
1256,1384
104,756
248,1532
876,1164
620,1036
1256,792
744,1144
888,1520
608,1508
612,924
1176,616
652,1048
996,1004
792,912
788,-400
248,484
488,1036
248,1132
872,480
1004,1276
644,1128
368,1304
744,1276
1164,1784
756,1140
996,1428
268,1252
780,1140
748,1636
356,664
888,1504
660,480
628,488
884,152
1128,-4
752,888
1124,508
740,912
-484,1404
776,1040
1764,1384
888,2148
648,1812
240,884
96,668
760,484
764,-392
608,228
996,360
280,-16
1148,372
528,1248
360,1020
888,496
764,1528
640,1512
408,1392
480,488
1008,868
1040,1528
644,516
864,132
364,512
504,784
1392,20
28,-156
1540,1508
380,388
-416,644
1012,748
268,508
996,764
764,240
796,620
612,492
488,1160
368,876
1168,-16
996,628
244,356
496,1248
228,124
492,-544
1132,-4
116,12
992,760
636,-24
620,876
1164,1008
488,248
912,740
1052,532
620,240
152,1008
1016,-108
1044,612
480,736
248,628
488,784
1528,-148
1028,0
236,252
-264,508
736,788
872,236
224,1052
636,620
1120,752
-104,400
760,400
756,400
744,-492
636,240
352,404
484,-256
500,-780
764,-260
1004,488
892,-136
240,884
412,608
640,124
764,864
996,520
1020,380
228,240
408,-284
524,392
1140,360
268,644
240,-4
744,-148
-16,-664
1176,636
736,388
1128,-284
496,372
356,-8
1520,660
356,256
1032,384
96,888
-136,-124
1020,356
492,404
652,-16
636,-412
120,-536
500,-156
1248,116
364,-368
1004,396
280,16
248,368
480,-32
652,124
136,484
1016,108
748,-360
736,-20
236,540
1520,-516
636,-400
356,148
120,-536
892,-16
1020,116
616,124
768,-28
400,-520
1172,380
240,124
148,356
1140,252
-408,360
1132,240
1392,376
-16,504
608,-652
864,104
104,-780
232,-520
1016,224
780,0
112,116
-160,-124
628,480
1380,356
480,-388
16,-260
128,256
876,-140
868,236
492,-392
508,-540
-12,-148
752,-4
1276,-368
252,-156
-20,-540
1400,-128
224,992
100,-532
1648,-404
-12,-356
376,228
-492,612
924,-20
1264,380
-632,-668
1276,-536
612,100
-264,-540
884,-264
660,-1148
752,4
-272,-484
1252,-28
508,392
-404,224
1268,504
1132,-112
356,-264
236,240
796,-276
-148,-416
616,-272
888,148
372,-740
400,-1172
664,-892
-12,-280
1160,-648
116,-144
744,664
284,-104
-416,-148
888,-32
224,116
484,-500
752,-388
920,120
388,-388
-108,-264
488,-904
612,-388
-124,24
276,-656
1288,-396
508,-276
-156,-1172
-128,-160
1380,764
236,480
-8,236
408,140
488,-124
744,-156
628,-4
888,-388
104,112
532,-544
620,-1180
616,484
-644,-400
788,-540
636,-1044
492,-628
668,112
4,-160
372,-648
-252,12
904,-4
240,-904
100,280
1660,372
-4,-640
868,-800
1020,-228
96,-892
360,-1280
-16,-4
388,-800
156,-752
1152,360
1508,228
-252,-660
-28,-544
508,244
-404,-136
380,-136
356,364
-160,-272
1052,-776
124,-260
500,-672
660,-884
1000,-260
-116,-356
280,-616
880,-532
116,20
488,-508
792,-520
508,-264
-4,-160
740,-368
124,-132
124,-268
880,-540
368,-920
-528,-364
372,-12
360,-4
632,-916
760,-908
116,-24
876,-496
-28,-132
272,356
1648,-536
-148,-788
224,-124
-236,-12
760,276
864,-284
152,-648
268,-1292
228,-404
488,488
480,-396
-544,-656
540,-1020
504,-416
224,116
360,-488
624,232
-144,-916
380,-132
376,4
872,-892
96,-1552
756,228
632,-764
240,-1420
380,-136
-388,-1312
908,-388
-8,628
368,-276
892,-740
-12,-252
496,120
916,-388
240,-20
-116,-416
-160,-400
632,-16
240,-788
-264,-1040
740,-276
404,-504
240,-132
484,-140
280,-264
-124,-612
484,-404
876,-152
-148,-392
256,-132
-28,16
408,-416
116,-408
920,-140
616,264
-288,-264
760,-1052
-416,104
128,-908
1156,-908
360,-628
252,-488
-140,-872
400,-656
532,-904
380,-648
1020,-544
108,-668
-388,100
364,-260
1688,-628
-16,-12
-400,-144
-100,-1284
248,-156
-20,-252
8,-1520
664,-20
484,108
480,-380
368,-404
368,-120
-132,-500
636,-160
748,-372
-16,-1056
24,-656
-152,124
492,-928
748,-260
-140,-760
-412,-912
868,-496
148,-908
620,116
112,640
236,-900
-8,-24
284,272
1388,-744
-16,232
644,-148
-412,-1036
384,-252
-16,-508
616,-908
20,-660
516,-892
236,-392
-392,-516
124,-264
616,-160
276,-404
496,-276
992,-800
152,364
368,108
116,-264
-264,-264
360,-744
640,-280
224,-528
-404,-928
380,-1028
752,-536
-140,-644
-384,-644
492,-24
496,-904
100,-264
492,-516
876,-396
-672,-260
792,-544
488,-4
-156,116
1148,-796
244,-500
240,-160
-248,-1264
484,-664
-12,-780
-140,-244
20,-24
484,24
1256,-668
-536,-152
620,-4
360,-4
-248,-540
760,-660
372,116
-140,-536
124,-744
612,-796
352,-356
276,-4
-156,-508
-4,-752
516,-396
624,-4
-268,-284
-104,-12
764,-672
760,-648
224,-16
-260,-672
908,-912
892,-516
-644,-780
-148,-228
-156,-260
1124,-900
488,-272
-624,20
248,-264
272,-252
620,-504
-104,-392
228,244
624,-1052
232,-256
-112,-516
1248,-272
624,-800
-544,-356
612,-28
-132,-660
-540,-264
116,-516
628,112
-128,-124
272,-404
532,-140
252,-532
116,-284
628,-272
100,236
240,-540
268,-392
124,116
528,-24
260,-404
540,-1032
-268,-792
360,-520
500,-796
-140,-544
-740,-1056
380,-880
620,-276
244,-24
864,-32
24,148
1128,-384
-264,-796
248,4
-8,124
764,-392
-260,-228
-656,-368
644,-1052
-144,-796
-256,-140
640,-148
-536,-272
248,120
252,144
380,-652
500,-240
244,-392
-8,-1284
244,-544
760,120
620,-384
-408,-408
500,-536
888,-276
480,-540
-8,-492
-140,-920
352,-236
504,-232
108,-908
-516,796
628,-648
360,-672
-492,-392
112,-260
-32,-416
100,96
372,-280
-392,-780
1248,-488
-4,-668
-32,-288
752,-668
-128,-788
120,-124
1028,252
488,108
-916,-124
616,-896
280,-260
-24,100
276,-264
248,252
-20,-644
512,-1272
256,-284
736,-900
-16,-392
-268,-28
-276,-652
-368,20
632,-148
228,-132
744,-156
4,-524
360,384
404,-376
-396,-24
248,-636
120,-772
276,-388
364,-156
120,-104
540,-632
-368,-148
756,-412
-232,-744
-632,-264
236,-116
368,240
-396,-276
152,-4
1020,-4
484,-776
488,116
248,-412
-672,-524
652,-784
128,-668
268,-872
104,-904
-160,-660
508,-504
-28,-524
740,-780
152,-544
-404,624
100,-8
8,140
896,412
-16,96
232,-268
628,-484
660,-20
-104,-540
