ch1,ch2
152,-536
156,-132
900,508
248,-756
-136,-532
888,-920
636,144
608,228
392,-380
360,-404
484,236
240,268
788,-640
104,-404
664,-524
888,96
104,-100
748,-904
8,-120
1512,-144
-532,-396
1020,-268
412,-372
-648,-256
1000,-156
-156,-268
632,-792
1016,-532
876,-20
-284,136
1044,480
224,-524
-252,-648
1044,236
480,-500
868,-672
492,-396
536,-408
380,-288
740,-408
116,-896
608,-532
736,-144
504,-504
144,-136
124,-4
784,-112
736,224
500,-636
-108,96
364,224
1004,-108
-132,-160
896,224
628,-1040
-128,-1184
480,144
1272,112
412,-780
380,-284
-404,484
1016,-632
872,-20
640,-288
-104,-656
-524,-280
880,-20
-532,-376
636,-912
880,-412
100,-912
-148,-252
616,228
-156,24
916,-916
1004,-780
244,-156
892,-540
12,-1008
888,-284
116,-244
608,-276
868,-388
-152,-16
148,380
504,-924
496,-276
-16,-772
772,-416
532,-256
-396,-1436
876,-32
120,-16
124,-668
508,-488
508,100
380,-528
392,-12
508,236
1028,-920
-544,-412
356,-416
756,-384
-540,-656
780,-376
248,884
100,-1016
20,-916
400,248
484,104
644,236
404,-284
-648,-784
1652,-32
-4,-280
484,-1288
256,-900
740,-284
636,-104
100,-648
376,-1548
756,-668
1168,-544
-780,-1180
-288,-20
508,-488
484,-532
128,4
-132,376
628,-16
624,-20
756,-536
-136,-280
-152,-276
352,-356
368,-872
104,-276
100,-364
752,-228
-24,-796
112,-532
236,-160
628,-912
776,-380
-248,-268
364,-140
124,-276
868,-24
652,-636
120,-780
1124,-148
368,-1012
392,-1164
-8,-796
108,-1024
400,-540
144,-148
-276,-928
248,-272
392,12
748,-156
484,224
248,-132
100,260
1272,-136
368,-372
-488,356
352,-1028
356,116
-8,-784
740,-1560
-140,-100
608,-1036
376,-1160
100,-276
232,140
116,108
100,-228
496,-284
892,-392
24,-132
244,-876
772,-628
144,124
372,-1148
120,-880
-12,-260
1120,-872
116,-288
-32,-32
484,-272
96,-268
276,-796
236,244
-136,284
480,-540
368,-156
-20,-288
784,-392
-380,-776
616,-1032
248,-796
376,-516
236,-1796
124,-1056
252,108
-160,-284
368,-416
360,356
384,104
632,-660
148,-396
412,268
500,496
632,-916
-156,-668
-108,-876
896,-660
660,-876
-264,-524
-276,-612
276,-628
264,-392
504,-892
356,-660
752,112
156,-148
-272,-412
896,112
380,4
368,-24
-644,-404
996,-132
252,-508
-152,-132
240,-360
480,-1292
360,-1552
488,-668
156,-656
-624,-620
608,740
-240,-124
496,96
224,-156
252,-928
752,-288
488,-24
-8,-520
248,-528
248,-1436
-396,-1032
624,-284
508,-404
480,-408
124,-396
248,-400
-268,-288
608,260
100,640
864,-412
248,-392
-536,-492
124,-140
132,-268
352,-920
876,-760
-768,-136
24,-880
1252,-404
-156,-500
-256,-392
628,-636
380,360
364,-160
-276,-136
128,-396
652,-776
-272,-112
760,-228
264,-784
112,-912
508,-388
232,-500
368,-532
-416,-672
608,-20
868,-400
128,-780
128,-144
-132,-376
120,-136
740,108
-228,-776
760,-12
364,232
-112,-532
376,-264
524,372
-384,-664
528,-388
-160,-284
-664,-1128
624,-644
-236,-928
-248,-32
500,-160
1020,-764
-284,-104
-4,-412
244,-644
504,268
504,100
776,28
-232,-540
-20,-408
248,-400
-4,-272
-152,-140
-412,-760
116,-536
876,-740
104,-280
28,-280
628,-788
-388,-28
116,-152
252,-268
492,-640
-516,-776
-28,-260
1048,-148
236,-152
224,-528
-360,-396
-32,-772
612,-660
260,-1048
244,4
104,-772
504,-536
-24,0
96,-240
-100,-276
-152,-544
744,120
-24,364
232,-524
352,-28
-228,-536
408,-404
640,-660
-28,-1124
248,-404
-272,-8
740,-512
-244,236
244,-228
500,-488
-492,-160
612,-644
120,-256
368,-544
500,-120
-272,128
136,-392
520,-524
240,-1004
96,-496
612,-540
-140,-1292
-396,-800
884,248
368,124
112,484
-20,236
224,-8
-536,-744
236,-100
640,-920
-32,-916
888,-24
232,-620
-648,-1276
784,-12
-492,-524
616,-272
632,-372
244,-884
8,480
-1000,-32
1560,-284
-136,132
-416,-132
736,-896
496,-392
108,228
96,-276
608,-512
232,-20
-672,-388
244,-760
636,-488
-792,-416
868,-32
-496,-132
368,-32
96,224
104,96
760,-24
-152,-652
892,632
248,264
100,-776
100,-780
-540,-1052
380,-660
384,-492
264,-1304
356,-136
-140,-148
232,-132
508,-776
-4,-384
12,244
480,-4
-792,-132
624,-228
364,-388
240,224
-28,-260
368,-536
-276,-396
276,-260
412,-412
496,-660
368,-916
-896,-276
372,-20
144,-392
388,-28
-20,140
484,-268
264,-116
4,640
876,-264
488,-912
-288,128
-392,-20
356,-1048
-100,-488
4,-24
-4,-768
-240,-272
636,-148
504,-152
256,100
656,-408
-268,116
-124,-12
364,-764
96,-756
236,364
512,-652
-272,-1164
1016,-20
-148,24
-540,-276
148,-524
-156,-240
100,-408
112,-276
248,-32
376,-508
140,-900
-16,516
380,-156
740,-796
352,-160
-132,-256
528,636
-276,-1032
12,-880
484,-12
-160,-416
640,352
-408,-140
-416,-792
1032,-288
-160,484
260,-524
1136,-364
-888,-12
740,-228
740,8
-392,-156
-28,-156
0,-744
616,-4
140,-500
-12,-792
-408,-20
488,-272
-24,-288
664,-532
736,112
-784,244
488,-144
748,156
-136,-416
-12,-404
140,-520
284,-516
100,-512
108,-788
644,-260
20,-404
-768,-616
380,236
-240,492
-248,-144
280,-160
356,236
764,-32
-16,364
248,-152
360,-524
112,364
616,12
120,-512
-148,-268
384,-396
-500,-140
-104,-532
628,-388
-280,-28
-28,380
764,-524
-4,-780
412,-508
236,-388
-412,352
400,144
104,-392
480,-760
492,-760
-16,-160
140,-284
-116,-644
-412,-544
100,-156
-16,112
240,228
364,-156
260,-288
112,1004
508,-260
-152,-388
364,128
356,-416
880,-156
376,-276
-12,-924
668,356
-668,252
96,-624
-144,-148
112,-392
108,-536
-112,244
532,272
108,244
236,116
-652,108
508,-536
628,244
132,-648
-28,-280
-24,-232
244,-920
-264,-248
268,-1016
-388,-392
100,-140
108,-4
608,116
364,-140
500,-540
492,4
108,-756
152,-108
124,20
-276,-264
-24,-124
636,-104
120,-148
104,-20
488,480
-108,-276
-12,-288
244,-28
248,116
112,-8
-400,-524
228,252
788,-156
224,-520
-532,132
104,-416
-20,-4
488,-408
272,-144
-136,248
108,-536
488,-792
528,-648
128,-24
484,-8
-148,100
-28,-372
868,-132
24,112
-136,-104
368,248
-260,736
784,-136
140,-272
100,236
508,-24
96,-652
-416,-284
116,-528
-8,-260
-100,112
356,-1184
-288,224
524,636
-8,-268
-532,-524
252,108
232,368
28,-528
488,20
-16,-160
-276,112
652,-152
228,-912
232,-536
-20,-20
372,-240
4,-892
-396,504
108,244
864,-136
-280,-276
252,-492
100,-148
376,-668
-160,112
128,-360
620,-400
-4,124
352,-136
144,-260
152,-652
228,-384
-256,388
-28,-412
256,-416
884,-32
-140,108
12,-148
-148,368
368,628
104,-140
264,136
616,-664
112,-656
368,224
156,284
-752,-280
364,-16
1120,-404
-916,-264
120,132
1528,380
-1000,116
228,-1056
880,-504
356,-368
-896,-132
256,140
484,124
252,232
-144,-108
-144,108
284,120
504,-492
-272,-500
96,-124
-20,-28
-32,-528
1024,-368
-28,-276
156,28
96,-664
500,-120
112,-140
408,-908
112,632
-148,140
232,-544
264,240
8,-264
248,-388
-392,-412
-264,-8
776,-132
-288,-4
-280,28
404,376
480,108
-8,-268
-20,-284
156,0
252,624
252,-268
356,-652
4,104
-4,224
-228,-260
236,-412
652,-612
-516,-24
624,-24
108,-416
-408,-248
1272,108
244,8
-152,484
248,-228
104,-240
756,488
-132,-140
268,-240
748,-400
-772,-408
-160,0
284,-148
360,-532
-240,-4
96,264
360,104
132,-540
-252,228
120,-268
-12,-528
104,112
992,-160
264,-284
496,-520
-232,-156
4,120
620,-392
352,-648
-1048,-664
1252,-272
-144,100
260,484
108,116
96,388
96,248
264,-400
392,376
-652,-404
352,108
624,632
372,-288
96,-32
372,-112
244,-392
-4,-512
-264,140
-284,-388
616,-244
224,100
520,-1148
-232,-156
-108,236
364,108
-276,-32
252,240
736,236
484,104
1008,132
-928,-12
-132,-16
532,-404
-240,-668
156,408
-652,96
520,-136
756,-16
-12,-384
-396,-12
-516,636
1124,244
488,240
-132,-280
280,-792
108,-136
500,-408
-764,-276
-368,96
1148,-500
-412,-140
376,4
392,-148
-280,-120
500,-528
-396,232
104,-416
-240,-284
660,404
368,-412
-524,480
628,116
108,-20
-4,372
356,-668
484,-128
-660,-360
-384,-1276
376,352
492,-136
364,-408
-412,120
496,-276
268,-112
632,-20
608,-484
-416,496
232,-156
376,-536
-396,96
248,0
512,-20
108,-640
-392,-532
224,480
368,352
492,248
-152,624
-264,-140
1168,4
96,104
480,148
-20,748
-1052,504
1004,-652
260,-128
-272,620
500,-916
-408,232
96,-388
276,-408
96,-508
-116,-532
248,-404
412,236
-8,-252
-148,236
864,-136
-408,-264
364,352
748,-260
-160,-276
380,-648
484,0
-232,104
-260,132
-156,24
284,-140
608,-8
356,116
-748,244
236,12
408,-132
-144,-4
-104,-12
156,24
408,372
740,-780
-140,-156
-140,508
884,-4
248,248
-264,-132
412,-268
-100,-232
412,-396
248,-636
-800,-16
280,496
380,-408
-520,-408
360,480
356,228
228,-404
236,760
244,24
236,-144
104,124
864,-776
12,248
-12,116
236,-356
276,8
-132,-508
360,-672
104,124
512,-144
-24,-32
-4,240
136,872
104,-136
528,-760
-488,-16
488,-12
-268,252
240,-156
668,-272
228,-540
-132,-384
244,364
400,-288
-360,-116
488,-248
-276,240
248,664
664,-376
352,108
492,-20
-996,492
-16,232
872,-520
-156,-148
-32,-20
-20,-524
116,-148
-20,-148
620,-276
-12,124
152,-8
224,140
240,-100
364,380
-268,-108
116,228
-112,112
488,-544
252,-8
244,-416
-112,-248
-652,628
624,-532
396,244
-796,504
756,-532
272,100
280,224
-12,16
104,-132
752,112
-776,-16
868,-272
248,-4
864,-152
276,-144
-4,20
-24,632
152,-228
620,-288
-796,-928
900,-276
-392,116
120,-228
628,-24
-276,-492
356,632
480,-4
124,388
112,-160
236,884
-280,-404
368,108
252,128
120,-1052
-140,372
364,-280
-360,-748
612,-788
664,356
-772,124
636,-128
-108,500
616,356
608,276
360,108
664,368
-896,-660
240,-408
248,-28
-396,-672
-156,112
480,-140
-276,-268
124,-148
132,-272
-136,-288
-24,664
152,396
1252,504
228,756
360,-652
-8,-28
116,16
16,-396
-32,-140
1256,-656
-908,100
96,372
484,-620
-260,-248
-28,504
620,108
-528,240
624,500
488,-396
104,280
228,248
240,-268
616,-108
-8,-128
-280,632
120,-28
124,-392
156,-160
100,-268
-508,252
400,-228
484,-388
-664,-160
616,-540
232,352
368,-20
-148,356
-396,-416
528,-276
236,792
504,-540
-16,-660
252,252
248,-524
-144,-484
640,272
-288,-152
-516,-136
612,240
272,224
356,120
108,-132
100,124
120,380
-260,356
356,-388
236,-4
504,-20
744,-644
-392,-632
280,-412
-412,-100
356,-120
904,112
-156,148
-392,496
640,236
756,-540
-392,228
-152,-152
632,120
404,760
-136,396
232,-152
120,-16
20,260
-528,-8
100,-668
372,-544
624,-396
140,-928
-4,252
-12,112
400,372
360,500
632,408
112,-104
-100,-132
360,-24
240,-100
-100,232
-160,-32
736,-412
376,-888
-24,628
-404,-516
-32,-136
1040,664
-28,-32
628,0
640,-512
-540,272
112,520
120,616
100,-228
776,148
624,-16
-152,-620
12,-372
104,100
608,-32
28,-544
-796,236
744,-412
-128,480
124,764
224,632
-124,-32
628,248
500,412
236,-160
-140,-500
-20,616
1144,124
-8,-140
100,-628
228,124
-272,108
-280,-540
-228,-284
656,-404
-136,756
872,-20
-364,-160
-356,756
788,356
232,-632
124,-4
-160,96
-152,-148
380,352
380,-404
28,-136
116,-484
608,-524
-544,-280
248,8
-132,-16
412,-664
500,-540
-408,620
488,392
352,-392
124,376
-144,112
352,132
128,624
248,-652
264,-524
104,-364
-252,-144
408,-360
352,-512
-8,-260
-144,372
252,1012
740,624
-24,144
372,248
96,644
-24,376
492,124
-260,-12
20,-152
-148,24
504,108
28,108
-32,-1008
-160,28
1032,396
128,-768
-532,-404
484,360
0,96
-140,-112
1012,116
4,-276
0,0
140,-140
-240,-544
496,228
-268,-388
112,-612
112,-20
484,352
-24,-256
116,0
748,12
28,-756
0,248
628,368
-100,-24
-108,112
764,4
-264,660
224,132
484,-928
-264,360
-240,228
-280,-656
152,612
236,-280
116,-152
-264,252
496,-268
-260,-668
232,488
368,892
152,496
376,380
112,20
352,396
756,-272
376,-524
-280,-268
96,240
-132,-536
496,-108
-288,-24
240,-904
-364,12
760,388
656,244
-532,-4
760,616
380,-124
-256,-20
-120,400
240,-136
628,-780
100,-796
252,-20
-160,-32
-284,-376
500,224
-12,104
608,116
-388,284
492,-536
492,-408
96,532
96,256
-360,-160
764,152
-100,232
-4,-32
628,-784
-280,404
-240,-4
248,-388
756,364
740,24
-528,-148
112,500
248,-260
108,364
1264,-32
112,-28
-392,156
656,364
636,500
-520,240
488,-160
100,-268
112,-528
116,-900
-524,-16
536,-260
-236,-120
244,120
-156,364
108,504
-4,24
1140,-32
-28,-12
364,-24
-144,124
-160,-20
508,156
104,-524
104,-144
536,-144
-124,236
-32,-264
-416,356
500,236
780,-276
-272,108
524,228
496,408
504,116
24,0
-264,-140
252,-136
132,-236
364,-648
-392,140
240,-236
224,-636
504,28
280,-612
-264,-408
236,240
368,880
148,1128
516,-396
-392,392
616,628
96,-488
-8,-100
884,496
-280,-364
228,-536
228,-12
-4,648
-780,500
1008,-780
256,-484
-148,-8
380,-772
-280,108
140,-132
124,104
148,1000
752,124
140,400
244,-24
248,-284
108,376
124,-156
284,-28
-20,-404
28,12
-504,-112
740,-140
20,124
8,-132
392,236
260,244
536,-672
96,-140
536,268
612,252
-748,116
616,-392
240,224
-1028,380
780,-108
352,-236
-8,-740
244,-148
-24,612
492,-140
480,-28
-8,24
240,148
-124,364
480,-28
136,-260
-276,504
492,128
-4,-280
-4,892
372,352
20,-540
-260,-284
364,-12
388,236
252,24
224,-412
252,744
368,108
356,-264
116,-16
-128,112
756,408
224,-16
-404,-416
228,-492
-136,-800
-272,-140
96,492
872,-276
-272,100
608,-28
484,508
-288,4
-32,244
536,248
-288,368
-244,-16
20,516
248,764
100,-524
268,128
-20,-356
244,-484
380,-276
20,-396
496,-368
-284,-508
-520,244
1164,-252
156,8
-524,252
636,-492
224,116
500,4
-268,240
-404,364
616,-532
256,-264
360,-616
228,-104
-416,360
96,-100
244,-32
256,24
532,-392
-260,864
-12,-132
752,-276
396,1008
-160,376
268,252
620,520
260,-12
-136,-892
12,-132
-280,-112
528,-232
-148,-288
504,-24
-16,104
24,-148
96,236
480,264
100,-248
-124,-8
528,740
352,-28
96,-400
368,96
632,24
616,-32
-416,228
104,-20
228,4
876,124
-368,-924
628,-140
356,-268
-524,868
608,-156
-136,-520
488,764
632,-32
-520,1252
656,-500
-8,-516
-136,120
1156,-376
-1168,112
100,-920
244,612
360,-524
124,-260
-508,-32
480,404
252,884
116,240
132,368
776,-528
-248,256
620,-156
356,-288
-640,624
640,-140
104,-520
224,-156
-8,-400
100,-272
408,-396
140,-644
-268,-228
364,1260
404,368
524,-1052
-368,352
148,884
368,112
380,-276
236,492
116,752
608,-412
-416,124
496,-532
244,24
-140,-996
104,256
-160,-28
768,-132
244,500
116,-1180
-244,500
16,616
412,-136
496,-144
-112,360
-356,-384
388,116
636,-136
108,-272
664,-256
28,248
376,240
508,104
-144,248
-12,492
616,-400
-32,-404
-528,492
1168,264
500,496
-248,-20
-100,-28
-24,-288
768,96
-32,-108
-132,-16
772,-264
236,-792
-400,-12
368,-160
380,-136
-152,508
912,-668
-16,228
-112,484
28,-256
-28,392
-144,1136
992,104
620,-28
-540,-272
496,-924
-228,352
532,-408
384,124
28,236
-152,-372
-16,368
864,-524
-120,-408
620,-140
240,-416
-260,500
612,248
-144,-416
108,-356
748,-136
-244,264
364,-408
240,-272
108,-644
-516,760
488,876
888,-140
-540,-4
740,-356
240,372
372,608
480,-792
480,-532
-744,-4
-496,152
632,-252
-12,248
736,252
636,-116
-12,-20
20,-636
-24,-644
28,112
-24,784
1272,-280
-512,-780
144,356
500,352
-256,-392
760,-396
-136,152
-12,-268
268,132
244,-392
-368,244
1032,-392
112,-288
-8,-672
-160,-652
-104,-156
876,388
120,128
124,228
-12,628
-144,620
740,-244
1276,-132
-396,-540
736,-508
-368,16
108,500
864,-116
152,-884
20,-284
240,244
116,-160
-108,136
264,144
-20,-408
760,884
480,-12
-412,-540
412,484
492,228
-248,-264
244,-276
144,536
400,376
480,-644
148,104
376,252
-532,-668
508,-532
240,236
-132,-532
400,-284
372,-16
116,-636
372,380
500,104
236,520
-280,868
1036,-640
-368,-388
-368,492
756,28
-260,-892
-264,-8
656,224
232,136
-256,-156
1120,-228
-104,-24
-148,-640
536,228
752,132
352,-660
28,-772
244,-792
96,-616
-672,524
16,-276
652,-284
480,244
-132,256
228,256
408,116
120,-4
112,-148
-148,608
764,740
-8,-540
496,-508
-148,740
776,-792
480,-520
-388,232
112,-644
232,244
532,-144
-280,-20
408,248
1004,-404
-376,128
-124,-248
100,360
772,268
612,-900
-104,12
496,-8
-140,-32
280,100
612,-396
-148,-356
352,-236
-12,280
760,-156
376,-384
-408,-668
616,-140
144,-276
-540,-144
912,484
408,100
-136,24
96,504
524,-136
612,-924
