ch1,ch2
0,0
-3960,32764
-14596,32764
-23056,32764
-28680,32764
-29176,32764
-29072,32764
-27784,32764
-23824,32764
-18048,32764
-16128,24848
-11016,-14996
-4096,-32768
-4748,-32768
260,-32768
6112,-32768
8424,-32768
10852,-32768
10740,-32768
10504,-32768
14464,-32768
15076,-32768
14584,-32768
14976,-32768
13944,-32768
12528,-32768
11120,-32768
12776,-32768
13664,-32768
10876,-32768
10468,-32768
10492,-32768
10616,-32768
11544,-32768
9192,-32768
7908,-32768
7312,-32768
6908,-32768
8300,-32768
7784,-32768
6524,-32768
6116,-32768
5860,-32768
4840,-32768
4732,-32768
4116,-32768
4832,-32768
4192,-32768
4212,-32768
4324,-32768
4452,-32768
4076,-32768
4112,-32768
5228,-32768
3444,-32768
3940,-32768
3428,-32768
3556,-32764
3312,-29724
3196,-27676
3696,-26784
3196,-25616
3044,-23684
2292,-23568
2400,-23532
3592,-21116
3040,-20896
2304,-20364
2584,-19980
2148,-19428
2044,-19068
2404,-19460
2296,-20112
2288,-19472
1772,-17556
1264,-18572
2292,-17428
1760,-17768
1260,-17036
1544,-16532
2164,-16880
2036,-16132
1560,-15136
1012,-16400
1256,-15136
376,-14340
1276,-14468
1416,-13696
500,-14484
872,-13028
876,-13324
900,-12804
1000,-12004
12,-11404
-160,-11892
1024,-11920
120,-11264
760,-12048
736,-11376
96,-10624
-156,-10236
372,-10504
-20,-10888
24,-9628
-136,-8564
-888,-9072
-8,-9504
-156,-8584
-764,-8324
-624,-8324
-400,-8204
-788,-9104
-416,-8700
240,-7564
-1124,-8212
-1016,-7956
-508,-8068
-384,-8056
-1012,-6676
-240,-7320
-520,-6048
-2024,-6296
-1304,-6768
-660,-5636
-1312,-5900
-1264,-5524
-1128,-6048
-1312,-5996
-1556,-4880
-1680,-5012
-1676,-5408
-1380,-5660
-1036,-5384
-1644,-4884
-1424,-4604
-1296,-3812
-2436,-4476
-1300,-3736
-2276,-4252
-1544,-3336
-1128,-2820
-2680,-3960
-1948,-3692
-2432,-3476
-1684,-3588
-1668,-2952
-2568,-2312
-1936,-1644
-1556,-2844
-2044,-3076
-2848,-1556
-2464,-2188
-1928,-2704
-2420,-1684
-1904,-1388
-2420,-1916
-2336,-2316
-2172,-2556
-2332,-1928
-1568,-2208
-2440,-2700
-2336,-1408
-3076,-1552
-2176,-644
-2316,-928
-2328,-1404
-2440,-400
-3076,-272
-2052,-132
-2452,-252
-3312,372
-2160,-4
-2464,-12
-2920,-8
-2296,-760
-2312,-888
-2712,100
-3080,96
-1952,-392
-2188,120
-2592,-396
-3092,1004
-2816,1908
-2720,480
-3308,384
-2304,1892
-2816,496
-2460,884
-3216,736
-2552,236
-1780,488
-2576,1512
-2952,1400
-3224,612
-1696,1428
-2588,1388
-2316,1652
-3348,2020
-2716,1636
-2168,2532
-3188,2528
-2720,2284
-2440,2844
-2452,2172
-2688,1784
-2712,2296
-2952,1900
-3184,1788
-1952,2672
-2664,1780
-3344,2288
-2404,1900
-2692,2532
-2592,2532
-2832,2160
-2028,1908
-2444,3200
-2460,3308
-2444,2584
-3212,4080
-2820,2700
-2176,3064
-2676,2796
-2696,3208
-2920,3608
-3304,2928
-1784,3068
-2560,3560
-3104,2316
-2064,3184
-2684,4116
-2456,2808
-2336,4092
-2844,3192
-2204,3444
-2316,4076
-2312,3444
-2796,3564
-2588,2680
-2292,3948
-3080,4068
-3472,3428
-1680,3868
-2080,4376
-2324,4592
-2960,3484
-3080,3708
-2408,4368
-2304,4708
-2788,4220
-2316,3948
-2064,4604
-2452,4212
-2712,3964
-3208,5112
-1564,3700
-1892,3852
-2072,4732
-2848,3968
-2280,3964
-1808,3680
-2076,4324
-2440,5736
-2840,4452
-2436,4988
-2796,4716
-1652,4592
-1920,5348
-2332,3836
-2416,4576
-2196,5132
-2300,4196
-2024,4068
-2204,5140
-2464,5232
-2720,4860
-2320,4964
-2080,4964
-2844,4460
-2072,5624
-1812,5132
-1924,4216
-2436,5116
-2824,5260
-1800,5896
-2060,5376
-2296,4476
-1784,4720
-1952,4724
-2060,4500
-1532,5636
-2196,4964
-1924,5620
-3360,4356
-1772,4376
-1668,5372
-2072,4196
-1564,4968
-2320,5252
-1424,4980
-1540,5356
-1412,5884
-2188,5392
-2172,4728
-1424,5348
-1796,5016
-1952,4488
-912,4584
-1824,5784
-2324,5224
-1648,5116
-1676,4708
-1512,5236
-1648,5500
