ch1,ch2
0,0
-4112,32764
-14572,32764
-23436,32764
-28304,32764
-29216,32764
-29800,32764
-27780,32764
-23012,32764
-19728,32764
-15892,25836
-9976,-17684
-4252,-32768
-3224,-32768
-280,-32768
4464,-32768
8560,-32768
10908,-32768
12024,-32768
11108,-32768
12276,-32768
14716,-32768
15120,-32768
15628,-32768
13316,-32768
12552,-32768
12532,-32768
12016,-32768
12796,-32768
11256,-32768
11292,-32768
11764,-32768
9468,-32768
9956,-32768
9084,-32768
8568,-32768
8188,-32768
8424,-32768
7668,-32768
5752,-32768
6768,-32768
6628,-32768
5748,-32768
4356,-32768
4856,-32768
4216,-32768
4344,-32768
5756,-32768
4468,-32768
4600,-32768
4600,-32768
4212,-32768
3576,-32768
3824,-32768
3600,-32768
3560,-32768
4068,-32768
3868,-32768
3040,-30596
3180,-27292
3836,-26252
2416,-26140
2972,-25224
3432,-23840
2920,-22012
2284,-21516
2400,-21652
2796,-20356
3044,-20240
1784,-19728
2788,-19616
2544,-20492
1376,-19480
1916,-19360
2412,-18564
2048,-18208
1296,-18696
2320,-18064
1412,-17000
1252,-15992
2036,-16756
1528,-15500
1148,-16012
920,-15884
1632,-15368
772,-15488
1400,-15204
1252,-13980
268,-14064
1404,-13724
780,-13080
1004,-11876
244,-12180
120,-12688
1120,-12164
252,-12308
500,-11628
780,-11780
-392,-11924
756,-10988
540,-9988
-524,-10900
-408,-10528
100,-10516
280,-9616
352,-9368
-412,-9988
-152,-8424
-656,-9464
-788,-9248
756,-8348
-160,-8976
-1136,-8088
-916,-8204
-136,-8556
-492,-8480
-884,-6924
-1304,-6940
-524,-7300
-624,-6540
24,-6920
-1304,-6148
-1764,-5896
-656,-6024
-1132,-5664
-1684,-5652
-1440,-5644
-1780,-5892
-1172,-5144
-668,-5776
-2040,-5788
-1560,-5388
-1424,-5264
-904,-5536
-1908,-5400
-1764,-3688
-1404,-4072
-1304,-3312
-1804,-3612
-2584,-3432
-2336,-3332
-1380,-3720
-1280,-3468
-1676,-3344
-2444,-3216
-2532,-3572
-1932,-3824
-1696,-2676
-2320,-2840
-2464,-2196
-1924,-2824
-2576,-2592
-1924,-1900
-2056,-2564
-1912,-1300
-2064,-1652
-2464,-1816
-2076,-2464
-2060,-2324
-2696,-1172
-2460,-1516
-2324,-1304
-2432,-1164
-2312,-416
-2972,-1292
-2320,-1184
-2064,-412
-3208,-868
-2572,-8
-2696,-1416
-2160,100
-2448,-12
-2568,-648
-2040,-244
-2968,-492
-1824,112
-2308,-136
-2700,-160
-2716,120
-3228,764
-2072,224
-3188,-268
-2316,352
-2588,784
-3616,744
-2160,864
-2416,1920
-2192,1248
-3104,1296
-2700,1388
-2452,1660
-3460,1140
-2188,1260
-2292,1252
-3744,104
-1940,892
-2444,2016
-3348,1272
-1688,1164
-2816,2444
-3348,2160
-2716,2444
-2968,2436
-2160,2540
-2432,2332
-3744,1772
-2052,2936
-2704,2024
-2848,1532
-2332,2416
-2948,1772
-1936,1532
-2320,2548
-3204,2544
-2576,2444
-3224,1632
-1900,2820
-2164,3552
-3464,2964
-2312,3680
-2320,3044
-2680,2180
-2320,3688
-3080,2300
-2576,2684
-2448,3344
-2280,3484
-2576,3608
-3184,1892
-1924,3192
-2792,3068
-2700,3312
-2444,4460
-2308,3564
-3472,4068
-2836,4204
-2700,4484
-2576,4064
-2188,3572
-2688,4456
-2720,3060
-2188,2824
-2448,4076
-2940,4224
-2316,3052
-2572,3812
-1816,3700
-2448,3596
-2828,4212
