ch1,ch2
-16,-1020
876,-28
104,108
-256,-544
612,-260
752,104
240,-404
364,-408
244,148
-264,-524
152,-668
-24,-800
104,-620
136,-132
-368,-772
912,-796
764,-280
-148,-392
496,-128
868,-1028
-516,-536
228,-788
364,-540
352,-144
108,-528
632,-288
748,-1140
-128,-788
612,-388
-144,-1296
1044,-416
500,-884
-24,-396
384,252
-160,-768
360,-784
-160,-644
-132,-388
620,112
-248,-144
512,-1028
-24,-372
360,400
616,-264
900,-156
-396,-660
1032,-288
-136,-132
-928,-1040
616,-656
-612,-644
1140,-528
892,-508
240,-756
796,-140
-12,-524
-268,-136
764,-104
912,-632
-788,-784
-280,-908
504,-772
-120,-788
-284,-140
-12,-668
364,-644
1016,-1052
-136,-260
-496,-240
496,-284
228,-4
1300,24
488,28
-528,-272
-136,-656
480,-108
364,116
652,-1028
-628,-1052
252,248
624,-1044
-276,-668
-396,-140
412,-540
1120,116
-240,-532
-12,-400
264,-144
-8,-272
252,-160
616,-268
-520,-540
372,-792
760,108
-268,-904
244,-524
-404,-660
-392,-380
656,-396
-644,-640
-28,-360
1132,-656
236,-1128
-20,104
-260,-8
1012,-532
480,232
140,-276
236,480
-396,-120
524,-656
132,-644
500,-544
156,504
156,-20
28,-512
484,-540
116,-260
-8,-112
140,-660
368,-124
132,-16
100,-148
252,-8
488,-800
236,-276
500,-1160
-4,-896
240,-252
636,-412
-24,-532
-148,-396
268,104
244,-28
-288,-148
504,96
272,132
248,-268
484,-636
-28,-532
264,-396
232,-100
376,-488
-384,500
-32,-524
532,-4
228,-8
-400,100
392,-364
-392,-416
352,0
-504,-284
-364,-4
1156,-160
532,-32
756,380
480,372
-400,-8
496,-512
508,-888
100,-16
-28,-784
-16,-796
644,500
-1048,-672
752,-532
124,-544
-540,-160
1248,104
280,-412
-496,-16
612,-524
628,-280
232,360
484,96
252,-260
-272,-636
-544,-284
620,-656
-132,-392
636,-904
-152,-904
-888,264
240,100
756,-372
120,-660
-136,-160
904,-156
392,-268
-528,-656
1140,-136
100,-288
-284,-628
368,-516
0,-532
524,496
240,-508
-260,-396
224,-664
-392,-404
104,372
512,-24
228,392
252,12
-240,-264
-284,528
876,-536
656,-656
-388,-756
352,-284
-156,-624
624,-784
-268,-1156
120,-252
508,-152
352,-412
612,-672
624,28
-388,504
-276,-872
636,-928
-252,-28
356,-28
-276,-376
-24,156
-140,-528
620,-416
1048,-244
-652,-540
-280,-376
612,-532
360,-408
624,-400
-780,-376
-144,-156
868,-876
104,-8
-236,240
-284,-660
740,-264
136,-540
-528,-280
352,-132
496,-1144
-236,-996
500,-16
496,-396
116,-536
-384,-28
-272,-504
508,-120
736,8
400,-416
-20,-524
612,240
-144,-284
1000,-128
264,-284
-652,-276
380,-648
-248,276
384,-868
256,-1684
-276,-512
764,-412
-404,116
-252,-408
240,112
372,116
744,-136
-236,-668
380,-288
372,-4
500,-392
-636,-284
-12,-356
648,-416
-160,-388
372,-288
748,-404
-260,-256
244,-380
760,-624
-32,156
372,-520
268,-32
864,484
-1052,368
-132,-380
112,-112
100,268
480,-152
636,-116
120,-380
372,-544
352,100
-4,16
388,-660
-488,-760
484,232
664,-140
-356,-388
364,248
-284,-160
756,-896
408,-1056
228,252
-20,120
-144,484
-272,-1296
16,-1012
616,-392
-528,-660
-388,224
380,-24
376,148
244,104
128,260
244,888
-140,260
488,252
236,-228
-8,112
652,-12
-796,-412
480,-136
360,-412
104,-752
-272,-780
112,-740
364,96
4,-148
388,-4
-408,996
608,-524
-8,96
376,128
104,372
244,-544
-660,-272
-388,484
140,-404
-396,-656
252,120
780,-500
-248,-1056
-276,864
484,880
740,-664
-288,-156
496,-272
504,-264
96,652
-264,-280
504,-148
-28,116
-160,-148
904,-900
-232,-412
-12,124
620,-32
-144,100
504,-388
-392,-412
-156,-404
380,-28
96,-532
-16,136
380,-128
-136,-112
264,-12
392,248
-8,28
752,-284
364,-28
-264,24
-136,-124
-136,-272
128,20
-240,-364
640,116
248,8
248,24
540,-8
100,-668
-520,100
252,-132
484,100
-124,-908
540,-32
-388,132
124,-656
-272,-356
96,-1056
628,-404
-648,136
224,228
500,120
368,-136
376,-288
4,-252
-24,116
280,-612
492,268
-128,-28
392,-752
-8,412
-24,396
624,-396
-404,-756
352,-248
-272,-380
-12,-1000
-388,-124
760,-112
24,-648
-132,-540
224,636
-152,-148
916,-520
248,624
-28,124
-140,-368
-388,-532
128,-652
608,-884
120,-400
-8,124
764,-276
488,-8
-524,-104
624,-252
364,-12
112,-388
-140,104
376,-536
-12,-648
-488,-100
504,-524
20,-784
752,4
-20,-288
360,-540
-136,-776
-140,-504
516,-1056
392,372
748,404
-24,-284
364,500
-140,252
-128,-12
904,108
-672,0
276,-264
480,356
736,100
616,-644
-908,-380
496,-524
104,-788
252,-28
-16,236
-136,-924
388,-148
612,-528
-400,-528
644,104
236,-396
-388,380
500,744
-412,-396
-12,-488
656,-640
-12,240
16,-248
764,-396
276,-256
-496,244
-396,12
668,408
496,-160
0,-668
4,-32
108,116
660,-120
368,-764
368,-140
-160,392
-32,-616
612,-400
-376,20
232,-264
116,-532
-4,-244
484,232
-12,-524
224,-268
916,244
152,-4
-748,152
796,252
868,232
-288,372
368,-16
-496,236
248,240
740,-404
236,-784
-24,-660
244,-120
20,120
120,4
116,252
248,280
-272,-288
244,-260
144,-8
252,-156
-32,96
352,628
120,-396
-268,352
508,96
492,248
128,120
356,-1032
-284,144
252,-4
116,-392
236,-32
-8,-156
-248,156
376,-256
156,364
240,664
-280,-800
1008,124
-112,-132
268,-532
744,1124
-20,-264
228,100
-1056,492
744,-160
276,-404
-20,-24
492,-280
-160,224
248,-144
-8,100
376,-28
752,0
380,-20
-492,-540
-496,112
24,252
624,112
104,-272
-372,504
368,4
-28,-652
748,100
-8,-8
-372,352
-32,-360
-520,-396
500,884
744,-20
-264,480
-632,-656
1160,-236
608,252
-520,-416
232,252
-244,-484
364,-644
108,-264
248,-152
100,-408
-8,-412
644,352
124,-4
-396,364
612,-132
252,-32
-284,364
888,276
-160,-12
-392,100
-268,100
888,-156
100,264
-784,-12
504,-532
112,-132
4,-772
608,-136
368,-132
-4,-1180
380,-160
-32,-412
-396,-412
248,516
252,-160
360,-4
116,-8
240,-908
116,-8
-128,-140
124,-904
504,-496
-160,-268
-8,236
-264,-248
1052,-408
-156,-32
-16,256
124,612
-272,148
740,-148
-508,-12
764,260
232,-20
0,-148
492,-392
404,0
4,-524
-32,-904
656,-148
-744,512
-16,224
532,-660
-152,20
492,492
100,-20
492,-132
372,-8
412,-528
228,-404
-632,-652
-8,-496
116,-20
100,-276
364,-144
484,96
-388,-12
368,-8
-20,96
368,-32
-156,140
616,372
920,4
-524,-152
-228,252
-4,100
756,-1036
-664,24
496,-156
404,-520
260,-524
408,-20
-24,-404
736,-248
616,-284
-20,-16
-268,-132
888,-132
-28,-540
4,-368
120,356
-28,120
124,412
108,508
352,-272
-136,140
628,-8
-128,-788
152,0
880,-248
-276,100
-32,-144
232,356
232,-248
-160,-156
524,744
392,-276
-160,224
360,244
-412,-388
228,-276
228,-268
-756,-652
232,-412
248,20
752,-368
-500,620
96,-28
-12,-160
668,244
108,628
224,-288
252,352
364,620
284,-540
-388,-24
508,-760
-520,-268
768,-536
-148,-404
-32,-276
888,-276
20,100
224,-280
100,740
-160,252
-272,-20
620,-16
608,-140
520,520
-288,248
-776,-4
636,236
376,-252
224,-364
500,-12
-284,228
480,752
-140,-160
228,-644
-156,-8
364,540
612,-252
-256,-780
368,112
-372,1132
96,148
620,-508
120,248
228,108
-156,-536
-364,248
284,248
232,-416
-152,-756
-272,-260
776,-28
616,-252
-136,-8
-368,488
248,500
768,252
368,504
752,-136
128,-404
-148,412
-412,-16
136,-288
-8,124
0,-508
156,368
380,136
488,-632
252,-744
