ch1,ch2
0,0
-3340,32764
-14744,32764
-22684,32764
-28528,32764
-29704,32764
-29216,32764
-28696,32764
-24064,32764
-17900,32764
-15644,24052
-11020,-14972
-4360,-32768
-4488,-32768
1260,-32768
5736,-32768
8168,-32768
11492,-32768
10748,-32768
10220,-32768
14560,-32768
14580,-32768
13172,-32768
14948,-32768
13692,-32768
12516,-32768
11488,-32768
12424,-32768
13164,-32768
11756,-32768
8936,-32768
11380,-32768
11748,-32768
9448,-32768
10104,-32768
7524,-32768
6904,-32768
7656,-32768
7288,-32768
7268,-32768
7164,-32768
5600,-32768
5728,-32768
4600,-32768
4980,-32768
4332,-32768
4340,-32768
4468,-32768
3428,-32768
5108,-32768
5012,-32768
2940,-32768
3688,-32768
4464,-32768
3060,-32768
4100,-32768
3836,-32768
3300,-32768
3596,-30352
2912,-28048
3736,-26652
3436,-27012
2808,-25356
3304,-23688
2408,-23172
2788,-21644
2420,-20512
2532,-20212
2672,-20628
1780,-20360
3196,-19856
1808,-19480
1892,-19216
2024,-19212
1924,-18588
1548,-18556
1784,-18576
2676,-17172
1888,-16668
1276,-16672
1420,-16372
1908,-16004
1004,-15244
1012,-16236
1124,-15248
1632,-14596
916,-14748
1376,-14728
252,-13720
872,-13040
1248,-13284
248,-13328
1380,-12296
-384,-12032
756,-11400
112,-12924
864,-12052
532,-10740
-516,-11240
792,-10124
-544,-9996
364,-10268
-256,-9472
-528,-9876
-656,-9744
-12,-9604
-412,-10140
-412,-9476
368,-9232
-1424,-8852
616,-8476
-152,-8328
-1144,-8944
-404,-8728
-136,-8212
-668,-9220
284,-7692
-904,-7300
-776,-7452
-880,-6156
-1560,-6516
-20,-6552
-1048,-5772
-1536,-7196
-900,-5268
-1540,-5780
-1128,-5900
-1392,-5388
-1668,-5772
-2080,-4592
-1688,-6256
-636,-4252
-1388,-4256
-1768,-5532
-1288,-4108
-2160,-4616
-1292,-3856
-1432,-3972
-1800,-3868
-1824,-4492
-1552,-4116
-2456,-2844
-2700,-3464
-1536,-3976
-1312,-3576
-2324,-3352
-2152,-3460
-2312,-3740
-1692,-2692
-1312,-2052
-2460,-2720
-1924,-2432
-2448,-2060
-2312,-2020
-1820,-1652
-2324,-1556
-2952,-1548
-2444,-1556
-2324,-1672
-2408,-2056
-2700,-792
-2064,-1412
-2328,-2052
-2172,-276
-3048,-2080
-1696,-1652
-2056,-796
-2708,-488
-1668,-772
-2448,-900
-2324,-260
-2332,-644
-3232,-400
-1812,-116
-2848,-116
-2716,488
-2572,-16
-2928,-748
-2460,4
-3080,232
-2156,364
-2336,1048
-2956,-12
-2720,760
-2188,1164
-2060,-24
-2316,1012
-3480,1012
-3092,488
-1432,1032
-3208,1008
-2828,756
-2464,1140
-2184,252
-2336,1392
-3992,772
-1924,1788
-2684,2404
-3344,1136
-1932,2404
-3084,2692
-2664,1544
-2312,2420
-2336,3048
-1932,2416
-3308,1140
-2680,1904
-2936,2700
-2840,1788
-2448,1164
-1568,2664
-3340,2032
-2816,3044
-1908,2684
-2828,1640
-2080,2788
-2932,2576
-2816,3048
-2448,3472
-2704,3176
-3100,2924
-2196,2312
-2448,3844
-2592,2684
-2072,2912
-2828,4092
-2568,3568
-3076,3304
-2308,3040
-3196,3296
-2540,3344
-2832,2532
-2180,3068
-2548,3296
-2680,3936
-1672,4100
-3208,3848
-2448,3064
-2540,2536
-2080,3968
-3188,4116
-2320,3960
-2300,3316
-2960,2428
-1952,4832
-2720,4596
-2028,2448
-1784,5220
-3344,4236
-2444,4320
-2204,5244
-1824,3568
-2552,4072
-2696,4076
-2324,3824
-2960,4348
-2316,3964
-2196,4624
-2848,5108
-2292,4728
-2688,4704
-2072,4508
-1948,5140
-3100,4088
-2196,4972
-1764,4460
-2448,4580
-3084,5104
-1824,4856
-1944,4092
-2324,4324
-2312,4348
-2936,4472
-1300,4968
-2448,4364
-2408,4704
-1948,4196
-2176,4584
-2072,5132
-2292,4220
-3100,5372
-1416,5480
-1440,4980
-2720,4468
-2184,5604
-2440,5736
-2072,4624
-1284,4488
-2308,4984
-2048,5488
-2584,5260
-2056,4712
-2180,5092
-1308,5148
-2044,5220
-2336,5012
-1952,5112
-1680,4880
-1932,4236
-1436,4992
-1648,5640
-2316,5116
-1920,5108
-1668,4588
-1412,4500
-1264,5348
-2448,4204
-1952,4456
-1428,4840
-1692,4832
-536,4868
-1936,4220
-1804,4860
-1384,5476
-1544,5404
-1892,5612
-928,5348
-1256,5604
-2024,6136
-1816,5100
-1676,4876
-1676,5268
-904,5628
-2208,5480
-1800,4716
-1412,4508
-1564,5492
-1312,5880
-2316,4864
-1544,4712
-520,5352
-792,4588
-1424,4704
-1568,4624
-1436,3832
-1124,5752
-1796,5604
-1384,5472
-1284,4364
-1428,4732
-1052,4204
-904,5112
-1184,6120
-1800,4064
-1044,5140
-1052,5100
-544,6004
-1436,5344
-1268,4712
-356,5264
-1304,5616
-1820,5600
-652,4980
-1020,4456
-1172,5240
-536,5740
-1308,5492
-1172,5096
-1288,4848
-1132,5344
-1420,4988
-796,4216
-516,4500
-656,4340
-1028,4840
-1144,5492
-632,4972
-148,4972
-912,5728
-1532,5116
-1056,4328
-156,5524
-1560,4704
-1056,5132
-772,3812
-1396,4088
-780,5264
-280,5148
-792,5232
-1416,4080
-232,4608
-520,4848
-148,4588
-488,5012
-740,4736
-640,4464
-1548,5132
-660,4240
-280,4072
-1048,5996
-624,4220
-140,4460
-1272,5472
-656,3692
-260,5224
-392,5508
-792,4492
-652,4856
-800,4476
-528,4480
-288,5220
396,5252
-776,4580
-1044,4832
-656,4596
-800,3992
-416,4464
-484,4580
-264,4600
-668,4228
-888,3732
-372,3868
-236,4748
260,5100
-228,4708
-912,4748
-528,4328
104,4216
-160,4240
228,4980
-500,4236
-792,4336
912,4836
-1944,3688
-540,4328
-4,4504
-276,3576
392,4848
-760,4192
108,4732
-4,4080
612,4360
-280,5348
-744,4084
-532,4344
384,5112
-236,3948
-264,3992
236,4116
-412,4492
-392,4200
104,3808
96,4348
620,4116
-140,4756
-120,4084
-288,3936
-416,3708
608,3684
-904,4448
120,4596
1272,4192
-1152,3436
100,4068
-244,3440
-368,3852
1144,4576
-788,4064
912,3976
-660,3448
872,3956
-144,3952
108,3812
992,3808
-376,4580
512,4328
-504,3704
484,4612
124,4108
-392,3848
532,2920
-104,3464
108,3712
368,3564
-8,3080
376,3440
864,4988
-640,3568
1296,3868
-516,4068
360,2920
1140,3980
112,3824
352,3684
96,3460
104,3432
-100,3940
508,4192
276,4076
-232,2932
-248,2660
-8,3696
764,2808
1136,3304
-272,3840
632,3296
-404,3588
284,3172
1180,3580
-132,4204
-284,3816
612,3324
-100,2968
632,2400
-20,3068
104,3320
1008,2928
-772,4320
480,3712
368,3192
492,3328
128,2932
1008,3480
524,3300
-276,3576
352,3180
120,3604
100,2928
876,2272
616,2936
-20,3556
376,2024
516,2804
248,2928
136,2684
864,3444
396,3092
-140,2916
536,2656
756,2540
1020,2820
-412,2548
240,2284
1772,2444
-4,2684
12,3340
748,3460
120,2156
124,2912
756,3060
228,2320
408,2576
388,3172
268,3300
644,3220
480,2400
612,2400
-148,3320
888,2296
740,2412
252,2152
920,2316
-16,1504
360,1420
996,2040
872,1900
632,3308
616,2660
480,2440
1272,1928
792,3100
252,3056
380,2568
488,2688
516,3348
864,2556
96,2172
1132,1908
1004,2656
496,2424
520,1528
492,1392
496,2048
500,2312
1124,2308
-20,1276
652,2296
760,1672
1024,1520
1392,2164
-504,1660
748,1900
508,2676
244,2028
1120,1300
628,3044
152,1248
496,1252
124,2016
496,1416
1136,2272
760,2164
276,1892
376,1532
1052,3204
780,2672
780,1528
1248,2528
652,1896
356,1676
1016,2024
484,2272
792,1888
612,1520
864,1388
1016,1816
224,1388
652,1912
784,1652
612,1132
1124,2548
760,1272
496,1692
508,2580
1136,2156
612,2272
1036,1812
-156,1688
1000,1392
748,1436
876,1528
508,1776
784,1128
1016,1148
252,2148
364,760
916,1140
756,1412
396,1428
868,2160
868,1788
612,1392
876,1536
260,1528
1392,1144
1000,1656
-544,1652
1420,1652
-268,2148
508,1120
2272,1660
-8,1276
1164,1420
528,2200
408,1680
1040,1384
1012,892
404,1916
1420,1260
756,1532
-524,1400
768,1276
380,1936
876,1144
520,1308
232,760
1252,1632
1012,1380
108,1632
620,1252
380,480
1768,1640
744,632
-104,740
1388,1380
748,1044
660,872
1164,1012
120,996
876,1396
100,744
916,884
1504,1396
-396,1248
252,1644
996,1644
1012,996
640,1524
636,1504
996,1044
1120,2024
1036,788
-668,748
1404,1012
1404,20
244,1520
-284,1404
540,408
864,1256
16,1520
996,272
1140,1016
888,764
752,1016
1120,1796
-156,1008
868,920
1008,1032
-28,664
1528,660
