ch1,ch2
0,0
-3844,32764
-14480,32764
-23156,32764
-27772,32764
-28432,32764
-30108,32764
-27672,32764
-23456,32764
-18280,32764
-15364,24564
-10784,-14616
-4372,-32768
-5016,-32768
508,-32768
4976,-32768
9324,-32768
10996,-32768
9868,-32768
11656,-32768
13796,-32768
15096,-32768
14332,-32768
15376,-32768
14472,-32768
11872,-32768
11412,-32768
11768,-32768
13288,-32768
12020,-32768
10472,-32768
10208,-32768
11116,-32768
10608,-32768
9724,-32768
7160,-32768
7140,-32768
7904,-32768
7652,-32768
7540,-32768
7052,-32768
5896,-32768
6020,-32768
4856,-32768
4600,-32768
4596,-32768
3968,-32768
4716,-32768
4096,-32768
4456,-32768
4716,-32768
4200,-32768
3808,-32768
3940,-32768
3680,-32768
3936,-32768
4336,-32768
3552,-31904
3296,-29840
3308,-27528
3704,-26504
2544,-26356
2708,-24724
2808,-23412
2544,-22816
3064,-21524
2560,-20892
2196,-19872
2552,-19844
2704,-20344
2656,-19944
2300,-19600
2204,-19352
1552,-20120
1632,-18716
1508,-18204
1924,-18332
2176,-17264
2440,-16652
1416,-16392
1532,-16772
1396,-16032
744,-15756
2028,-15112
1504,-14352
392,-14832
876,-14236
752,-13428
740,-14108
1512,-13692
240,-12576
-152,-13088
1260,-11656
1144,-11788
-32,-12064
356,-11800
612,-11916
-4,-11292
228,-11528
352,-11780
628,-11400
-24,-11156
744,-10488
-524,-10508
-372,-10384
520,-8844
-640,-9092
240,-8964
-656,-8196
-756,-8468
-264,-8212
-140,-7320
-1308,-7680
-156,-7688
-884,-8584
-756,-8084
-912,-7572
-152,-6552
-1032,-7060
-1292,-7176
-404,-6556
-780,-6548
-1824,-6800
-632,-5348
-1036,-5760
-1676,-6772
-776,-6176
-2052,-6280
-1172,-5784
-924,-5360
-1412,-4752
-1816,-5016
-1048,-5220
-1672,-4836
-1308,-4588
-1908,-4372
-2332,-3864
-1296,-3076
-1304,-3592
-2076,-4000
-2200,-3600
-1656,-2828
-2716,-3844
-1428,-3336
-2304,-2460
-2308,-2844
-1692,-3332
-1936,-2956
-2440,-3212
-2312,-2064
-1388,-2456
-2448,-2332
-2588,-2956
-2308,-2160
-2172,-1784
-1684,-3104
-2288,-1788
-2296,-2692
-2276,-1688
-2680,-1440
-2180,-1808
-2584,-1052
-1816,-1400
-2060,-2200
-2408,-1148
-2320,-120
-2964,-532
-2696,-888
-2192,-884
-2844,-104
-2184,-284
-2080,140
-3344,-232
-2156,-264
-2952,-12
-2964,-404
-2188,228
-2176,-128
-2332,368
-2180,484
-3100,492
-3052,104
-2460,892
-2316,-116
-2168,1008
-2844,1264
-3340,996
-2328,636
-2208,1128
-3740,116
-2336,356
-2452,1524
-2312,1660
-2844,1516
-3048,1396
-3340,1636
-3208,2152
-2304,1124
-2184,1436
-2696,1908
-2200,1516
-2828,1648
-2712,2192
-1892,2656
-2676,2184
-2456,2532
-3472,2188
-2308,1380
-1692,2412
-3060,1788
-2716,1128
-2460,2404
-2972,3316
-2824,2164
-1916,2428
-1940,2804
-3076,2168
-2844,3440
-2312,2932
-2660,2204
-2688,3584
-2056,3828
-3612,2704
-2324,2672
-2664,3820
-3096,2924
-2328,3044
-2056,3196
-2964,3048
-2704,2916
-2560,3568
-3312,3340
-1800,3428
-3204,4472
-2312,3576
-1824,3560
-2556,3808
-2944,3948
-2036,3820
-2952,4236
-3056,3696
-1420,4068
-3212,3452
-2704,3856
-2544,4072
-2692,3844
-1912,3468
-1928,3700
-2584,4348
-2952,3984
-2588,4448
-2700,4576
-2668,3732
-1808,4216
-2192,4716
-2788,4336
-1948,4580
-3068,4836
-2972,4092
-2328,3940
-1772,3692
-2292,5092
-2592,4612
-1436,4220
-2696,5232
-2048,5244
-2440,3820
-2572,4492
-2196,5236
-1924,5348
-2440,5368
-2968,4728
-2336,4840
-2148,3692
-2464,4584
-1640,4460
-2552,4476
-2176,4744
-2036,4704
-2168,4604
-1640,5236
-2716,5752
-1932,5600
-2592,4708
-1692,4712
-2668,5116
-1824,5496
-2436,4972
-2068,5736
-2588,4084
-1800,4984
-1428,3856
-2076,3820
-1928,6508
-2320,5228
-1424,4724
-1948,4336
-2208,4848
-2036,5512
-1780,5348
-1392,6124
-2848,5492
-1676,4760
-1908,5476
-1540,4844
-1432,3836
-2056,5144
-2052,4888
-1440,5112
-2316,5240
-908,4860
-2172,5480
-1420,4976
-1816,5484
-1800,4464
-1432,5496
-2420,5748
-616,4964
-1308,5868
-1820,5484
-2184,5108
-1664,4720
-288,4856
-1564,5396
-2176,5880
-1292,4576
-788,4496
-2320,5228
-1036,5092
-1952,5624
-1036,4372
-928,4992
-2336,4984
-792,4844
-1028,5364
-1516,5756
-1924,5380
-1556,4328
-1056,5104
-1548,4872
-1548,4840
-1560,5228
-1436,4972
-792,4452
-796,4584
-388,5356
-1020,5628
-1796,5092
-1040,5352
-388,5744
-2316,5228
-1284,5088
-1152,5020
-780,5740
-1144,4368
-524,4460
-1432,4960
-900,5344
-1436,4888
-1032,4576
-488,4732
-1012,5476
-916,5132
-1512,4968
-396,4756
-516,5260
-488,5880
-1640,4732
-1260,5612
-396,4468
-1052,4228
-516,4844
-1052,5116
-1776,4476
-664,4616
-784,4452
-372,3816
-1016,5480
-400,4708
-748,5244
-872,4580
356,4960
-656,4968
-928,4704
-788,5372
-396,5652
-792,4972
-1308,3068
-648,3808
-404,5092
-792,4728
-784,4960
-660,4580
-524,3860
-1160,5244
-284,5488
-636,4980
-520,5628
-780,5244
-920,4064
28,4868
-504,4200
-644,4972
-776,5372
-792,4092
-800,4336
232,4088
-24,4704
-672,4476
-656,4732
-540,4840
-20,3944
-392,4752
-1296,4892
236,5124
-544,4460
124,3936
-4,4472
-656,4340
252,4216
-624,4448
-872,4492
112,4356
-16,4376
-668,4972
-404,4108
-264,4576
-928,4856
624,4208
100,4124
-20,3832
352,4216
-1184,4340
-360,3936
632,3688
368,4724
-1024,4332
-660,3832
228,4580
512,3940
-616,3692
-276,3836
156,4720
-512,4584
-32,3972
240,4576
244,3576
-624,4324
1276,4968
116,3716
-520,4324
-748,3688
248,3936
504,4576
-912,3716
16,3428
616,3828
360,3308
364,3856
120,4472
-524,4880
228,3952
492,3980
380,3560
-404,4116
612,4576
248,3192
-152,3952
248,4228
-364,3336
244,4204
380,3976
-540,3684
776,3832
108,3468
-132,3068
644,4096
620,4460
100,3740
-140,3820
612,4116
740,4076
-280,3440
0,4096
648,3340
224,3196
480,3820
-408,3316
-20,2948
632,3956
-284,3848
356,2668
764,3576
-1180,2792
648,3440
788,3832
376,2424
368,3828
-152,3704
892,3320
-4,3816
248,3820
4,3860
-20,3692
1020,3820
244,3096
224,2708
-132,2660
612,2684
872,2792
-404,3048
1124,2948
-8,3600
-228,2948
1636,3552
124,3948
112,3100
