ch1,ch2
0,0
-3480,32764
-15008,32764
-23440,32764
-28056,32764
-29320,32764
-29700,32764
-27552,32764
-23580,32764
-19700,32764
-15624,26220
-10380,-16648
-4256,-32768
-3972,-32768
744,-32768
4740,-32768
8292,-32768
11252,-32768
11028,-32768
11280,-32768
13156,-32768
14344,-32768
15096,-32768
15516,-32768
13680,-32768
11888,-32768
12136,-32768
11920,-32768
12524,-32768
11280,-32768
11000,-32768
11640,-32768
9996,-32768
9956,-32768
8588,-32768
8700,-32768
8168,-32768
7800,-32768
8428,-32768
6164,-32768
6252,-32768
5864,-32768
5348,-32768
5612,-32768
4860,-32768
4964,-32768
4632,-32768
4580,-32768
4988,-32768
3968,-32768
4088,-32768
4340,-32768
3960,-32768
4192,-32768
3088,-32768
4748,-32768
3176,-32768
3696,-32768
3476,-30860
3060,-27404
3048,-26876
3080,-27364
3828,-24820
2912,-23292
2316,-22792
2200,-22412
3052,-21136
2560,-19992
2032,-20844
2932,-19228
2296,-19584
1924,-19836
2548,-19356
2540,-18836
1408,-18836
1820,-19348
2024,-17288
1512,-18444
1772,-18196
1652,-17436
900,-15776
1524,-16148
1140,-16924
1404,-16276
1528,-16012
616,-14100
764,-14596
1272,-15076
1908,-13316
632,-12552
392,-13588
1252,-12520
744,-12796
252,-12180
1160,-12060
624,-12320
24,-11396
624,-11656
612,-11276
-144,-11652
-516,-11284
1012,-9876
-392,-9248
-408,-9588
-268,-9840
260,-8092
108,-9352
-160,-9376
116,-8704
-288,-8840
-1256,-8332
-284,-8576
-1140,-9072
-516,-8580
-408,-8096
-1148,-7544
-528,-8576
-668,-7456
-8,-7820
-1052,-6920
-656,-6556
-1176,-6932
-1288,-6532
-908,-6172
-1696,-5020
-1180,-5900
-784,-6432
-508,-5508
-2416,-6036
-1312,-5652
-1528,-5408
-1548,-5400
-904,-5352
-1684,-4616
-1048,-4496
-2152,-3848
-2064,-4120
-1688,-3340
-1668,-4104
-1296,-3484
-1788,-3440
-2188,-3616
-1260,-3992
-1788,-3728
-1692,-3700
-2056,-3600
